0.66,0.66,0.65,0.62,0.61
0.65,0.65,0.6,0.59,0.59
0.66,0.58,0.57,0.54,0.53
0.62,0.58,0.58,0.58,0.55
0.58,0.55,0.54,0.53,0.53
0.67,0.54,0.54,0.52,0.51
0.71,0.54,0.53,0.53,0.53
0.68,0.5,0.49,0.49,0.46
0.72,0.57,0.53,0.48,0.48
0.71,0.54,0.52,0.52,0.51
0.74,0.59,0.58,0.51,0.49
0.75,0.61,0.56,0.51,0.5
0.75,0.62,0.59,0.59,0.54
0.73,0.61,0.59,0.59,0.58
0.72,0.68,0.68,0.54,0.52
0.72,0.69,0.62,0.59,0.57
0.71,0.63,0.62,0.57,0.54
0.69,0.64,0.64,0.55,0.53
0.66,0.63,0.62,0.61,0.55
0.69,0.59,0.58,0.58,0.52
0.73,0.58,0.57,0.56,0.56
0.68,0.58,0.58,0.56,0.54
0.65,0.62,0.61,0.57,0.53
0.66,0.65,0.6,0.56,0.55
0.66,0.65,0.64,0.63,0.55
0.7,0.66,0.63,0.62,0.47
0.69,0.67,0.65,0.58,0.42
0.69,0.62,0.62,0.61,0.53
0.77,0.63,0.58,0.58,0.5
0.79,0.64,0.56,0.51,0.5
0.74,0.65,0.57,0.57,0.53
0.66,0.62,0.55,0.54,0.43
0.71,0.61,0.59,0.57,0.48
0.62,0.6,0.6,0.6,0.57
0.66,0.61,0.58,0.55,0.52
0.67,0.58,0.56,0.49,0.47
0.61,0.59,0.59,0.56,0.51
0.62,0.62,0.59,0.59,0.58
0.61,0.6,0.57,0.57,0.56
0.83,0.62,0.62,0.59,0.57
0.82,0.66,0.64,0.62,0.58
0.81,0.64,0.61,0.59,0.56
0.78,0.64,0.62,0.58,0.56
0.71,0.7,0.64,0.63,0.53
0.74,0.74,0.67,0.65,0.56
0.75,0.71,0.71,0.65,0.57
0.7,0.68,0.66,0.65,0.55
0.78,0.66,0.65,0.58,0.54
0.77,0.67,0.66,0.54,0.51
0.65,0.63,0.6,0.55,0.51
0.69,0.66,0.62,0.57,0.53
0.7,0.69,0.59,0.59,0.55
0.73,0.67,0.56,0.54,0.51
0.75,0.57,0.55,0.53,0.52
0.76,0.57,0.57,0.51,0.46
0.68,0.59,0.58,0.55,0.48
0.62,0.58,0.53,0.53,0.51
0.62,0.59,0.55,0.55,0.52
0.67,0.62,0.6,0.55,0.47
0.65,0.6,0.53,0.49,0.48
0.67,0.58,0.54,0.53,0.5
0.7,0.6,0.6,0.5,0.49
0.63,0.61,0.59,0.52,0.47
0.65,0.62,0.53,0.49,0.47
0.67,0.56,0.55,0.48,0.47
0.66,0.57,0.5,0.47,0.43
0.65,0.64,0.54,0.45,0.43
0.7,0.64,0.55,0.55,0.55
0.7,0.61,0.6,0.54,0.47
0.67,0.62,0.5,0.46,0.41
0.67,0.62,0.56,0.52,0.46
0.66,0.56,0.56,0.47,0.43
0.65,0.61,0.54,0.45,0.44
0.65,0.61,0.6,0.59,0.55
0.67,0.65,0.53,0.49,0.49
0.7,0.67,0.53,0.5,0.47
0.71,0.66,0.58,0.48,0.46
0.69,0.62,0.49,0.47,0.46
0.7,0.55,0.55,0.5,0.5
0.72,0.58,0.58,0.55,0.51
0.76,0.58,0.54,0.51,0.47
0.77,0.51,0.49,0.42,0.41
0.77,0.55,0.48,0.47,0.45
0.78,0.55,0.54,0.49,0.47
0.8,0.57,0.57,0.46,0.46
0.81,0.58,0.51,0.5,0.43
0.79,0.62,0.52,0.52,0.52
0.8,0.62,0.54,0.52,0.48
0.79,0.61,0.57,0.47,0.47
0.76,0.57,0.55,0.55,0.52
0.76,0.57,0.46,0.45,0.41
0.75,0.54,0.51,0.45,0.42
0.74,0.7,0.58,0.43,0.42
0.71,0.61,0.57,0.48,0.45
0.71,0.66,0.64,0.46,0.45
0.71,0.67,0.62,0.5,0.47
0.74,0.71,0.58,0.5,0.45
0.75,0.69,0.57,0.51,0.46
0.74,0.74,0.7,0.54,0.52
0.79,0.74,0.58,0.58,0.51
0.79,0.72,0.63,0.5,0.48
0.77,0.76,0.57,0.54,0.43
0.78,0.76,0.61,0.52,0.49
0.77,0.76,0.59,0.59,0.52
0.83,0.77,0.6,0.48,0.48
0.84,0.79,0.54,0.53,0.47
0.85,0.8,0.58,0.55,0.43
0.88,0.81,0.61,0.57,0.47
0.87,0.8,0.61,0.58,0.48
0.8,0.79,0.67,0.58,0.55
0.81,0.79,0.72,0.58,0.53
0.83,0.82,0.65,0.59,0.51
0.84,0.83,0.55,0.45,0.45
0.83,0.82,0.64,0.55,0.51
0.82,0.73,0.66,0.6,0.49
0.81,0.74,0.72,0.58,0.54
0.8,0.76,0.69,0.59,0.48
0.79,0.78,0.7,0.62,0.54
0.83,0.79,0.76,0.68,0.55
0.85,0.77,0.7,0.66,0.62
0.87,0.75,0.7,0.7,0.64
0.89,0.74,0.72,0.67,0.6
0.91,0.72,0.71,0.7,0.54
0.82,0.7,0.69,0.68,0.58
0.85,0.7,0.68,0.68,0.52
0.82,0.7,0.67,0.66,0.52
0.73,0.65,0.62,0.59,0.55
0.68,0.66,0.63,0.58,0.55
0.78,0.71,0.69,0.68,0.63
0.66,0.64,0.64,0.64,0.63
0.67,0.63,0.56,0.55,0.5
0.63,0.59,0.46,0.41,0.4
0.66,0.63,0.57,0.57,0.48
0.66,0.66,0.65,0.61,0.55
0.66,0.65,0.62,0.61,0.61
0.65,0.65,0.64,0.61,0.53
0.65,0.65,0.62,0.58,0.56
0.64,0.6,0.53,0.51,0.5
0.64,0.57,0.57,0.56,0.5
0.66,0.63,0.5,0.49,0.45
0.67,0.57,0.54,0.48,0.46
0.65,0.5,0.48,0.47,0.45
0.67,0.53,0.51,0.5,0.49
0.68,0.55,0.51,0.45,0.44
0.69,0.51,0.51,0.5,0.46
0.71,0.6,0.53,0.49,0.47
0.68,0.58,0.49,0.46,0.46
0.74,0.65,0.55,0.5,0.48
0.79,0.56,0.5,0.47,0.45
0.7,0.7,0.6,0.56,0.48
0.77,0.66,0.65,0.53,0.53
0.72,0.68,0.6,0.56,0.56
0.7,0.68,0.66,0.61,0.47
0.7,0.67,0.6,0.56,0.53
0.73,0.73,0.53,0.5,0.44
0.73,0.72,0.63,0.53,0.51
0.71,0.64,0.64,0.53,0.53
0.72,0.71,0.69,0.51,0.49
0.75,0.71,0.59,0.55,0.54
0.76,0.64,0.59,0.58,0.56
0.76,0.68,0.59,0.54,0.51
0.75,0.74,0.56,0.45,0.45
0.78,0.73,0.61,0.54,0.47
0.77,0.72,0.64,0.56,0.5
0.73,0.72,0.61,0.54,0.47
0.78,0.73,0.6,0.59,0.55
0.76,0.72,0.69,0.55,0.54
0.73,0.73,0.71,0.57,0.52
0.84,0.72,0.71,0.57,0.53
0.84,0.75,0.62,0.59,0.56
0.84,0.75,0.64,0.59,0.56
0.88,0.7,0.65,0.59,0.57
0.75,0.73,0.69,0.61,0.54
0.78,0.69,0.66,0.57,0.56
0.79,0.71,0.7,0.63,0.55
0.79,0.75,0.56,0.56,0.54
0.79,0.72,0.72,0.59,0.5
0.78,0.76,0.65,0.58,0.55
0.8,0.76,0.64,0.63,0.61
0.8,0.76,0.65,0.61,0.57
0.85,0.78,0.61,0.6,0.53
0.86,0.77,0.71,0.6,0.56
0.85,0.75,0.66,0.65,0.65
0.77,0.73,0.71,0.68,0.65
0.77,0.74,0.7,0.68,0.59
0.74,0.66,0.65,0.62,0.61
0.76,0.65,0.65,0.58,0.57
0.79,0.66,0.65,0.59,0.57
0.79,0.69,0.61,0.59,0.53
0.78,0.64,0.6,0.57,0.5
0.78,0.62,0.6,0.59,0.56
0.78,0.65,0.61,0.6,0.59
0.82,0.61,0.61,0.6,0.58
0.83,0.67,0.6,0.58,0.55
0.83,0.75,0.65,0.61,0.49
0.82,0.68,0.59,0.49,0.45
0.8,0.66,0.53,0.48,0.46
0.77,0.67,0.58,0.56,0.49
0.76,0.64,0.57,0.52,0.52
0.77,0.72,0.66,0.62,0.57
0.78,0.66,0.56,0.52,0.46
0.79,0.65,0.51,0.5,0.48
0.78,0.68,0.48,0.48,0.45
0.78,0.59,0.55,0.48,0.45
0.79,0.68,0.58,0.56,0.48
0.79,0.71,0.57,0.52,0.47
0.82,0.68,0.67,0.57,0.56
0.81,0.68,0.66,0.55,0.51
0.81,0.63,0.55,0.52,0.52
0.79,0.67,0.65,0.57,0.56
0.8,0.71,0.66,0.61,0.59
0.79,0.7,0.61,0.58,0.54
0.78,0.68,0.67,0.62,0.61
0.73,0.7,0.63,0.56,0.49
0.73,0.65,0.55,0.5,0.47
0.75,0.73,0.56,0.51,0.46
0.76,0.75,0.6,0.56,0.47
0.75,0.71,0.55,0.54,0.43
0.75,0.61,0.54,0.53,0.42
0.74,0.57,0.53,0.51,0.44
0.74,0.66,0.6,0.56,0.49
0.74,0.7,0.58,0.57,0.53
0.74,0.64,0.63,0.59,0.51
0.73,0.54,0.53,0.52,0.51
0.73,0.63,0.6,0.6,0.54
0.73,0.63,0.56,0.53,0.51
0.73,0.6,0.57,0.56,0.5
0.74,0.64,0.63,0.54,0.49
0.76,0.71,0.68,0.57,0.5
0.75,0.74,0.67,0.6,0.54
0.77,0.69,0.67,0.59,0.54
0.75,0.7,0.64,0.63,0.61
0.75,0.7,0.63,0.6,0.54
0.76,0.61,0.58,0.53,0.52
0.74,0.63,0.56,0.56,0.47
0.71,0.6,0.59,0.43,0.38
0.69,0.66,0.65,0.57,0.52
0.68,0.67,0.63,0.61,0.5
0.66,0.61,0.61,0.6,0.51
0.66,0.63,0.56,0.55,0.5
0.55,0.55,0.54,0.52,0.51
0.7,0.55,0.54,0.51,0.48
0.68,0.55,0.52,0.52,0.44
0.65,0.61,0.55,0.54,0.52
0.69,0.64,0.56,0.51,0.46
0.66,0.55,0.54,0.5,0.48
0.61,0.56,0.56,0.41,0.4
0.53,0.52,0.48,0.47,0.41
0.58,0.57,0.55,0.51,0.5
0.63,0.55,0.53,0.49,0.47
0.73,0.68,0.55,0.52,0.5
0.75,0.74,0.58,0.55,0.41
0.85,0.64,0.63,0.53,0.47
0.87,0.66,0.59,0.58,0.43
0.82,0.59,0.59,0.52,0.49
0.79,0.61,0.61,0.58,0.55
0.8,0.7,0.62,0.59,0.58
0.83,0.74,0.66,0.59,0.58
0.8,0.69,0.67,0.6,0.56
0.68,0.68,0.6,0.59,0.56
0.62,0.59,0.54,0.53,0.52
0.68,0.61,0.59,0.51,0.5
0.7,0.56,0.56,0.49,0.45
0.7,0.66,0.57,0.5,0.45
0.58,0.56,0.51,0.47,0.42
0.6,0.6,0.57,0.48,0.44
0.67,0.63,0.61,0.5,0.47
0.72,0.58,0.56,0.5,0.47
0.69,0.58,0.54,0.53,0.49
0.56,0.56,0.53,0.52,0.52
0.59,0.56,0.54,0.54,0.45
0.59,0.58,0.55,0.52,0.52
0.65,0.59,0.56,0.51,0.49
0.63,0.58,0.51,0.41,0.4
0.6,0.59,0.56,0.5,0.49
0.63,0.51,0.45,0.43,0.41
0.59,0.52,0.52,0.46,0.43
0.59,0.56,0.55,0.52,0.51
0.61,0.58,0.58,0.53,0.42
0.63,0.6,0.55,0.54,0.38
0.63,0.62,0.57,0.55,0.45
0.74,0.58,0.57,0.56,0.39
0.59,0.57,0.45,0.41,0.39
0.57,0.57,0.52,0.4,0.38
0.64,0.57,0.48,0.42,0.4
0.6,0.58,0.56,0.44,0.41
0.72,0.71,0.65,0.57,0.49
0.7,0.67,0.58,0.56,0.44
0.78,0.69,0.66,0.6,0.56
0.74,0.71,0.59,0.59,0.48
0.7,0.67,0.63,0.6,0.6
0.7,0.67,0.65,0.6,0.59
0.69,0.59,0.59,0.56,0.52
0.76,0.64,0.64,0.6,0.45
