0.89,0.83,0.76,0.73,0.71
0.92,0.83,0.79,0.72,0.71
0.89,0.84,0.79,0.74,0.66
0.9,0.82,0.78,0.77,0.75
0.89,0.8,0.76,0.73,0.71
0.86,0.79,0.78,0.78,0.76
0.84,0.82,0.78,0.74,0.72
0.84,0.79,0.77,0.73,0.72
0.79,0.75,0.74,0.74,0.72
0.8,0.75,0.71,0.71,0.7
0.74,0.73,0.73,0.71,0.69
0.76,0.75,0.73,0.71,0.69
0.78,0.75,0.74,0.72,0.63
0.83,0.82,0.82,0.76,0.73
0.83,0.82,0.8,0.72,0.69
0.84,0.77,0.74,0.74,0.73
0.82,0.77,0.75,0.69,0.68
0.83,0.74,0.74,0.72,0.65
0.83,0.82,0.75,0.72,0.66
0.82,0.8,0.75,0.73,0.7
0.81,0.79,0.75,0.71,0.7
0.8,0.79,0.78,0.77,0.76
0.81,0.8,0.77,0.76,0.71
0.83,0.78,0.76,0.72,0.7
0.84,0.83,0.72,0.68,0.67
0.81,0.76,0.74,0.65,0.62
0.84,0.77,0.66,0.61,0.59
0.84,0.77,0.65,0.6,0.6
0.81,0.79,0.69,0.62,0.6
0.85,0.78,0.71,0.62,0.62
0.87,0.77,0.76,0.7,0.65
0.86,0.76,0.75,0.7,0.69
0.78,0.78,0.72,0.68,0.65
0.77,0.75,0.67,0.67,0.64
0.84,0.68,0.68,0.66,0.66
0.85,0.72,0.71,0.71,0.66
0.83,0.73,0.69,0.64,0.64
0.8,0.74,0.7,0.69,0.65
0.81,0.75,0.74,0.74,0.71
0.77,0.74,0.74,0.73,0.72
0.81,0.78,0.72,0.71,0.68
0.84,0.78,0.7,0.69,0.67
0.85,0.83,0.77,0.74,0.67
0.85,0.71,0.7,0.68,0.67
0.86,0.74,0.71,0.61,0.59
0.88,0.75,0.66,0.64,0.6
0.9,0.78,0.71,0.67,0.65
0.84,0.82,0.72,0.72,0.64
0.88,0.82,0.76,0.76,0.73
0.89,0.84,0.76,0.73,0.73
0.82,0.75,0.73,0.73,0.68
0.84,0.83,0.79,0.74,0.67
0.84,0.77,0.73,0.71,0.69
0.83,0.82,0.8,0.76,0.68
0.85,0.79,0.73,0.72,0.7
0.84,0.75,0.65,0.61,0.61
0.78,0.72,0.71,0.69,0.64
0.83,0.69,0.68,0.65,0.64
0.88,0.73,0.71,0.67,0.66
0.87,0.73,0.71,0.65,0.63
0.87,0.68,0.68,0.67,0.56
0.86,0.78,0.72,0.66,0.66
0.84,0.76,0.74,0.68,0.67
0.83,0.83,0.79,0.71,0.67
0.87,0.86,0.76,0.68,0.62
0.86,0.82,0.69,0.69,0.64
0.87,0.84,0.74,0.66,0.59
0.87,0.77,0.61,0.61,0.57
0.92,0.74,0.57,0.56,0.56
0.92,0.62,0.62,0.61,0.6
0.88,0.72,0.64,0.63,0.62
0.78,0.76,0.72,0.64,0.63
0.75,0.75,0.62,0.59,0.59
0.86,0.65,0.63,0.6,0.59
0.83,0.72,0.69,0.63,0.61
0.79,0.73,0.63,0.62,0.56
0.76,0.72,0.57,0.55,0.54
0.75,0.66,0.63,0.58,0.55
0.75,0.66,0.65,0.64,0.52
0.79,0.64,0.64,0.58,0.55
0.81,0.73,0.62,0.61,0.61
0.8,0.66,0.59,0.58,0.57
0.81,0.71,0.62,0.59,0.56
0.82,0.71,0.59,0.57,0.56
0.79,0.73,0.6,0.59,0.55
0.79,0.72,0.64,0.58,0.53
0.8,0.71,0.67,0.52,0.51
0.81,0.73,0.66,0.61,0.57
0.81,0.74,0.71,0.61,0.57
0.8,0.76,0.69,0.68,0.59
0.83,0.75,0.72,0.67,0.59
0.85,0.7,0.68,0.62,0.59
0.86,0.73,0.63,0.61,0.56
0.85,0.68,0.68,0.56,0.54
0.85,0.65,0.64,0.62,0.59
0.85,0.67,0.62,0.62,0.61
0.85,0.7,0.65,0.6,0.59
0.84,0.7,0.69,0.63,0.61
0.82,0.62,0.59,0.57,0.52
0.82,0.66,0.66,0.6,0.56
