0.52,0.5,0.49,0.49,0.49,0.45
0.63,0.56,0.52,0.48,0.47,0.44
0.59,0.59,0.48,0.47,0.43,0.43
0.63,0.62,0.52,0.5,0.43,0.42
0.63,0.61,0.58,0.53,0.5,0.39
0.67,0.64,0.5,0.5,0.47,0.44
0.7,0.59,0.47,0.45,0.42,0.41
0.69,0.46,0.46,0.45,0.43,0.42
0.57,0.51,0.45,0.44,0.42,0.39
0.63,0.51,0.45,0.41,0.4,0.38
0.56,0.5,0.43,0.41,0.41,0.4
0.59,0.57,0.54,0.44,0.41,0.4
0.63,0.51,0.5,0.46,0.46,0.42
0.68,0.57,0.56,0.49,0.48,0.44
0.59,0.54,0.53,0.47,0.46,0.44
0.7,0.57,0.54,0.5,0.47,0.47
0.54,0.54,0.53,0.5,0.46,0.46
0.64,0.6,0.56,0.5,0.48,0.44
0.66,0.56,0.54,0.48,0.46,0.44
0.64,0.46,0.45,0.43,0.38,0.38
0.61,0.53,0.52,0.46,0.46,0.45
0.61,0.54,0.53,0.48,0.46,0.45
0.8,0.55,0.53,0.51,0.47,0.45
0.7,0.62,0.54,0.5,0.48,0.48
0.65,0.53,0.53,0.53,0.5,0.38
0.55,0.54,0.51,0.45,0.42,0.32
0.68,0.59,0.45,0.41,0.37,0.36
0.57,0.48,0.44,0.4,0.37,0.35
0.62,0.59,0.5,0.46,0.46,0.42
0.7,0.5,0.49,0.44,0.41,0.36
0.53,0.52,0.52,0.38,0.38,0.37
0.62,0.52,0.49,0.4,0.35,0.33
0.72,0.63,0.57,0.55,0.53,0.5
0.67,0.55,0.5,0.47,0.47,0.46
0.58,0.57,0.56,0.51,0.48,0.46
0.72,0.53,0.51,0.49,0.46,0.42
0.76,0.54,0.52,0.43,0.41,0.36
0.78,0.6,0.55,0.52,0.47,0.42
0.81,0.56,0.5,0.5,0.47,0.44
0.74,0.54,0.54,0.44,0.44,0.32
0.82,0.57,0.47,0.45,0.37,0.36
0.8,0.57,0.48,0.45,0.42,0.42
0.8,0.55,0.55,0.54,0.51,0.47
0.73,0.55,0.5,0.5,0.49,0.47
0.79,0.57,0.53,0.52,0.49,0.37
0.85,0.56,0.56,0.52,0.46,0.41
0.79,0.55,0.52,0.49,0.47,0.47
0.84,0.52,0.51,0.46,0.46,0.39
0.83,0.56,0.48,0.48,0.45,0.43
0.84,0.63,0.48,0.45,0.43,0.41
0.89,0.48,0.46,0.45,0.34,0.34
0.78,0.5,0.5,0.48,0.41,0.41
0.84,0.52,0.49,0.43,0.36,0.35
0.87,0.51,0.5,0.43,0.41,0.39
0.82,0.55,0.53,0.41,0.37,0.36
0.72,0.57,0.47,0.46,0.42,0.38
0.63,0.5,0.47,0.45,0.43,0.43
0.73,0.54,0.53,0.51,0.5,0.4
0.73,0.52,0.47,0.45,0.34,0.33
0.81,0.57,0.5,0.48,0.38,0.37
0.76,0.49,0.37,0.34,0.32,0.29
0.8,0.47,0.38,0.37,0.33,0.33
0.72,0.48,0.43,0.38,0.38,0.37
0.68,0.55,0.54,0.44,0.4,0.39
0.57,0.53,0.47,0.38,0.37,0.35
0.42,0.42,0.41,0.39,0.38,0.37
0.58,0.56,0.46,0.4,0.33,0.33
0.61,0.47,0.36,0.33,0.32,0.28
0.57,0.47,0.38,0.37,0.34,0.31
0.63,0.51,0.49,0.42,0.37,0.35
0.61,0.61,0.54,0.43,0.36,0.35
0.64,0.53,0.42,0.41,0.4,0.36
0.6,0.51,0.42,0.36,0.32,0.29
0.49,0.44,0.44,0.43,0.4,0.39
0.62,0.48,0.39,0.39,0.39,0.38
0.6,0.48,0.44,0.34,0.34,0.31
0.5,0.44,0.37,0.35,0.31,0.3
0.55,0.52,0.52,0.43,0.38,0.32
0.5,0.45,0.42,0.4,0.36,0.34
0.68,0.48,0.42,0.39,0.32,0.31
0.62,0.51,0.47,0.46,0.34,0.3
0.7,0.48,0.42,0.38,0.29,0.28
0.69,0.49,0.41,0.34,0.31,0.28
0.68,0.46,0.44,0.43,0.38,0.37
0.63,0.62,0.48,0.35,0.32,0.27
0.63,0.39,0.37,0.37,0.36,0.34
0.63,0.53,0.42,0.4,0.39,0.37
0.6,0.53,0.51,0.37,0.35,0.3
0.7,0.64,0.55,0.38,0.38,0.35
0.67,0.56,0.55,0.54,0.32,0.32
0.68,0.59,0.58,0.48,0.38,0.28
0.59,0.59,0.54,0.5,0.49,0.36
0.6,0.51,0.5,0.39,0.38,0.35
0.7,0.68,0.47,0.31,0.28,0.26
0.66,0.61,0.32,0.31,0.31,0.28
