0.61,0.56,0.35,0.34,0.33,0.29
0.72,0.42,0.32,0.27,0.26
0.72,0.35,0.32,0.31,0.3,0.29
0.64,0.38,0.36,0.25
0.54,0.5,0.44,0.42,0.38,0.29
0.65,0.56,0.54,0.34,0.34,0.3
0.8,0.59,0.49,0.45,0.38,0.34
0.71,0.6,0.49,0.48,0.47,0.38
0.71,0.62,0.48,0.46,0.4,0.36
0.68,0.48,0.43,0.42,0.31,0.28
0.53,0.44,0.39,0.34,0.33,0.33
0.45,0.42,0.41,0.34,0.33,0.29
0.58,0.52,0.38,0.36,0.34,0.29
0.5,0.45,0.4,0.35,0.31
0.57,0.44,0.38,0.35,0.33,0.32
0.5,0.45,0.39,0.36,0.36,0.34
0.47,0.47,0.41,0.39,0.32,0.3
0.6,0.49,0.46,0.41,0.41,0.32
0.54,0.45,0.38,0.37,0.36,0.27
0.61,0.6,0.49,0.48,0.46,0.34
0.71,0.62,0.57,0.51,0.48,0.44
0.68,0.52,0.51,0.5,0.42,0.31
0.65,0.55,0.51,0.5,0.41,0.38
0.65,0.57,0.57,0.46,0.44,0.41
0.56,0.55,0.51,0.46,0.45
0.57,0.51,0.45,0.44,0.41
0.7,0.51,0.5,0.42,0.31
0.7,0.45,0.43,0.39,0.3
0.72,0.57,0.5,0.46,0.31
0.67,0.51,0.29
0.65,0.42,0.4
0.53,0.5,0.37,0.36
0.54,0.49,0.45,0.38,0.33
0.59,0.44,0.37,0.3
0.66,0.39,0.3,0.28
0.66,0.42,0.27
0.62,0.49,0.32,0.29
0.58,0.48,0.36,0.28,0.28,0.27
0.61,0.45,0.44,0.43,0.34,0.34
0.67,0.48,0.45,0.44,0.35,0.33
0.71,0.57,0.52,0.47,0.37,0.36
0.65,0.56,0.4,0.33,0.27,0.25
0.67,0.46,0.45,0.41,0.32,0.31
0.71,0.55,0.51,0.42,0.41,0.36
0.71,0.53,0.48,0.46,0.4,0.39
0.72,0.5,0.49,0.42,0.42,0.34
0.67,0.47,0.46,0.42,0.35,0.33
0.69,0.6,0.5,0.46,0.38,0.26
0.68,0.53,0.42,0.36,0.34,0.31
0.68,0.43,0.42,0.39,0.37,0.32
0.69,0.51,0.4,0.39,0.32,0.31
0.67,0.56,0.46,0.44,0.26
0.65,0.54,0.41,0.3
0.53,0.45,0.37,0.27,0.25
0.63,0.44,0.38,0.33,0.33,0.31
0.73,0.55,0.49,0.47,0.31
0.72,0.5,0.47,0.45,0.39
0.79,0.53,0.51,0.39,0.33
0.77,0.6,0.44,0.39,0.32,0.3
0.77,0.49,0.4,0.38,0.29
0.76,0.6,0.55,0.51,0.36,0.35
0.79,0.71,0.56,0.42,0.42,0.35
0.84,0.74,0.45,0.42,0.28,0.28
0.81,0.71,0.39,0.37,0.35,0.27
0.82,0.7,0.31,0.31,0.27
0.89,0.84,0.39,0.27
0.84,0.81,0.34,0.25
0.84,0.75,0.3,0.29,0.26,0.25
0.86,0.83,0.31,0.28
0.85,0.82,0.28,0.27,0.25
0.88,0.83,0.35,0.29,0.29
0.82,0.74,0.47,0.35,0.31,0.28
0.78,0.38,0.34,0.32,0.29,0.28
0.74,0.41,0.4,0.39
0.67,0.59,0.39,0.28,0.28,0.28
0.66,0.55,0.4,0.27
0.72,0.51,0.48,0.44,0.31,0.3
0.75,0.54,0.53,0.5,0.5,0.37
0.73,0.57,0.46,0.46,0.41,0.33
0.71,0.56,0.41,0.37,0.34,0.29
0.77,0.58,0.56,0.53,0.37,0.28
0.76,0.73,0.58,0.34,0.28,0.27
0.81,0.64,0.58,0.46,0.42,0.32
0.83,0.64,0.56,0.38,0.36,0.3
0.81,0.64,0.37,0.34,0.33,0.32
0.81,0.6,0.43,0.39,0.37,0.37
0.81,0.53,0.4,0.37,0.36
0.79,0.44,0.38,0.37,0.31
0.83,0.37,0.37,0.35,0.28,0.27
0.81,0.62,0.42,0.36,0.29,0.27
0.8,0.59,0.39,0.32,0.28
0.79,0.46,0.43,0.34,0.32,0.27
0.82,0.53,0.52,0.46,0.42,0.33
0.81,0.5,0.36,0.33,0.29,0.28
0.84,0.5,0.41,0.33,0.3,0.29
0.87,0.47,0.34,0.28,0.28,0.28
0.85,0.45,0.34,0.32,0.31,0.27
0.82,0.57,0.41,0.35,0.27,0.25
0.84,0.6,0.49,0.29,0.29,0.28
0.84,0.66,0.49,0.47,0.3,0.28
0.85,0.64,0.48,0.43,0.35,0.33
0.81,0.58,0.45,0.44,0.42,0.34
0.8,0.49,0.33,0.32,0.27,0.25
0.76,0.47,0.37,0.29,0.28,0.27
0.69,0.5,0.41,0.39,0.37,0.29
0.68,0.6,0.51,0.51,0.33,0.33
0.65,0.52,0.45,0.36,0.35,0.34
0.68,0.48,0.46,0.42,0.29,0.29
0.71,0.54,0.53,0.53,0.47,0.37
0.62,0.53,0.5,0.44,0.44,0.41
0.67,0.56,0.39,0.39,0.37,0.32
0.62,0.53,0.39,0.29,0.28,0.28
0.63,0.45,0.43,0.42,0.39,0.35
0.61,0.53,0.41,0.4,0.34,0.32
0.6,0.53,0.44,0.35,0.3,0.3
0.64,0.49,0.45,0.42,0.32,0.3
0.64,0.48,0.47,0.36,0.34
0.7,0.45,0.4,0.39,0.3,0.27
0.66,0.43,0.4,0.38,0.38,0.36
0.67,0.64,0.42,0.4,0.38,0.35
0.61,0.52,0.44,0.41,0.41,0.35
0.65,0.63,0.52,0.44,0.35,0.35
0.66,0.47,0.45,0.39,0.3,0.3
0.66,0.54,0.47,0.38,0.35,0.31
0.72,0.56,0.46,0.38,0.34,0.31
0.76,0.56,0.37,0.36,0.36,0.35
0.79,0.59,0.53,0.43,0.39,0.38
0.79,0.57,0.48,0.43,0.43,0.39
0.72,0.57,0.52,0.47,0.44,0.42
0.78,0.63,0.58,0.55,0.48,0.48
0.77,0.64,0.56,0.54,0.49,0.47
0.79,0.66,0.55,0.51,0.48,0.47
0.77,0.67,0.54,0.5,0.5,0.49
0.73,0.64,0.58,0.55,0.53,0.52
0.66,0.64,0.5,0.4,0.4,0.37
0.57,0.55,0.53,0.49,0.37,0.35
0.76,0.61,0.53,0.51,0.43,0.38
0.74,0.66,0.56,0.56,0.48,0.46
0.65,0.65,0.6,0.56,0.5,0.49
0.73,0.7,0.64,0.63,0.45,0.41
0.7,0.63,0.53,0.5,0.48,0.35
0.65,0.64,0.61,0.58,0.49,0.44
0.62,0.6,0.57,0.53,0.4,0.4
0.69,0.6,0.56,0.51,0.36,0.34
0.68,0.54,0.53,0.45,0.35,0.3
0.72,0.6,0.59,0.48,0.35,0.3
0.74,0.63,0.47,0.45,0.29,0.26
0.73,0.66,0.43,0.3
0.69,0.62,0.54,0.41,0.29
0.64,0.57,0.47,0.4,0.3,0.3
0.62,0.61,0.58,0.49,0.39,0.37
0.6,0.6,0.51,0.44,0.38,0.34
0.62,0.58,0.5,0.49,0.34,0.34
0.63,0.55,0.48,0.35,0.34,0.31
0.6,0.54,0.5,0.48,0.39,0.37
0.66,0.55,0.47,0.46,0.46,0.42
0.58,0.54,0.5,0.5,0.48,0.47
0.6,0.58,0.54,0.47,0.47,0.38
0.61,0.57,0.55,0.43,0.42,0.37
0.68,0.6,0.56,0.45,0.36,0.35
0.68,0.67,0.61,0.49,0.45,0.45
0.71,0.63,0.56,0.52,0.49,0.48
0.72,0.65,0.59,0.53,0.44,0.44
0.74,0.59,0.57,0.52,0.5,0.42
0.72,0.61,0.59,0.56,0.39,0.39
0.74,0.66,0.51,0.43,0.33,0.27
0.73,0.73,0.46,0.36,0.32
0.77,0.74,0.51,0.41,0.37,0.35
0.73,0.7,0.52,0.47,0.42,0.35
0.72,0.54,0.54,0.47,0.46,0.32
0.75,0.62,0.61,0.43,0.42,0.37
0.76,0.64,0.56,0.49,0.44,0.43
0.71,0.65,0.57,0.52,0.44,0.44
0.73,0.65,0.64,0.59,0.44,0.41
0.72,0.7,0.67,0.64,0.48,0.41
0.72,0.68,0.68,0.61,0.48,0.44
0.66,0.64,0.63,0.58,0.42,0.4
0.72,0.68,0.59,0.54,0.47,0.32
0.73,0.71,0.56,0.55,0.35,0.28
0.78,0.7,0.64,0.53,0.38
0.8,0.71,0.53,0.46,0.36,0.31
0.85,0.73,0.58,0.54,0.41,0.37
0.81,0.77,0.7,0.56,0.51,0.41
0.79,0.77,0.69,0.58,0.52,0.41
0.74,0.7,0.66,0.46,0.45,0.43
0.68,0.66,0.65,0.54,0.46,0.37
0.69,0.65,0.62,0.57,0.51,0.42
0.74,0.68,0.62,0.57,0.53,0.45
0.76,0.7,0.64,0.56,0.54,0.5
0.73,0.69,0.59,0.57,0.54,0.53
0.77,0.66,0.66,0.62,0.6,0.48
0.69,0.67,0.67,0.63,0.6,0.46
0.64,0.63,0.63,0.61,0.59,0.4
0.72,0.67,0.63,0.62,0.58,0.43
