0.71,0.71,0.44,0.43,0.42,0.36
0.73,0.72,0.51,0.45,0.4,0.4
0.75,0.74,0.51,0.43,0.41,0.39
0.69,0.68,0.6,0.58,0.53,0.43
0.74,0.65,0.61,0.6,0.43,0.42
0.69,0.66,0.59,0.43,0.43,0.39
0.71,0.7,0.64,0.45,0.45,0.42
0.77,0.7,0.63,0.39,0.37,0.37
0.72,0.67,0.48,0.47,0.44,0.43
0.77,0.71,0.66,0.57,0.47,0.46
0.77,0.74,0.71,0.44,0.43,0.4
0.78,0.75,0.72,0.54,0.45,0.37
0.8,0.8,0.69,0.52,0.44,0.44
0.79,0.78,0.72,0.59,0.49,0.48
0.85,0.83,0.79,0.56,0.46,0.36
0.88,0.8,0.6,0.59,0.55,0.42
0.87,0.67,0.5,0.45,0.41,0.4
0.88,0.69,0.62,0.51,0.46,0.42
0.89,0.7,0.57,0.45,0.4,0.33
0.85,0.72,0.67,0.47,0.31,0.28
0.83,0.65,0.54,0.48,0.4
0.87,0.71,0.66,0.41,0.32,0.29
0.92,0.8,0.66,0.39,0.37,0.37
0.89,0.85,0.69,0.46,0.45,0.26
0.91,0.89,0.76,0.53,0.49,0.34
0.91,0.83,0.76,0.44,0.43,0.28
0.87,0.85,0.75,0.37,0.36,0.3
0.88,0.87,0.79,0.45,0.32,0.31
0.84,0.75,0.73,0.38,0.37,0.31
0.82,0.74,0.58,0.43,0.4,0.39
0.83,0.76,0.61,0.47,0.47,0.41
0.83,0.62,0.56,0.5,0.38,0.36
0.81,0.51,0.45,0.37,0.36,0.33
0.73,0.66,0.58,0.52,0.32,0.25
0.77,0.62,0.61,0.46,0.36,0.31
0.78,0.78,0.65,0.63,0.38,0.36
0.67,0.57,0.4,0.37,0.35,0.34
0.66,0.59,0.47,0.46,0.46,0.42
0.61,0.59,0.48,0.41,0.4,0.4
0.66,0.61,0.56,0.56,0.44,0.42
0.61,0.54,0.47,0.46,0.43,0.42
0.77,0.58,0.57,0.57,0.52,0.47
0.73,0.67,0.59,0.53,0.44,0.44
0.67,0.63,0.53,0.5,0.48,0.47
0.71,0.64,0.62,0.44,0.41,0.4
0.75,0.66,0.62,0.49,0.44,0.42
0.78,0.64,0.61,0.44,0.43,0.4
0.75,0.65,0.61,0.41,0.38,0.36
0.78,0.67,0.6,0.58,0.38,0.37
0.77,0.74,0.7,0.58,0.51,0.42
0.88,0.8,0.68,0.64,0.48,0.45
0.81,0.8,0.77,0.6,0.48,0.41
0.7,0.67,0.59,0.54,0.49,0.39
0.72,0.71,0.69,0.56,0.44,0.44
0.84,0.71,0.67,0.48,0.48,0.4
0.79,0.66,0.61,0.51,0.44,0.43
0.81,0.67,0.57,0.42,0.41,0.4
0.84,0.81,0.48,0.45,0.45,0.38
0.85,0.75,0.55,0.48,0.46,0.44
0.75,0.55,0.49,0.49,0.48,0.41
0.73,0.69,0.48,0.46,0.45,0.38
0.81,0.78,0.47,0.47,0.47,0.46
0.88,0.64,0.49,0.48,0.46,0.42
0.85,0.61,0.52,0.51,0.46,0.39
0.88,0.64,0.6,0.58,0.48,0.44
0.92,0.6,0.5,0.49,0.49,0.46
0.9,0.68,0.49,0.44,0.42,0.41
0.9,0.76,0.6,0.54,0.49,0.47
0.93,0.88,0.69,0.66,0.55,0.47
0.93,0.92,0.7,0.6,0.48,0.46
0.91,0.9,0.67,0.63,0.48,0.45
0.94,0.83,0.54,0.53,0.47,0.46
0.88,0.79,0.63,0.62,0.53,0.47
0.92,0.85,0.48,0.44,0.43,0.42
0.93,0.91,0.52,0.51,0.5,0.49
0.89,0.86,0.59,0.49,0.49,0.47
0.86,0.72,0.46,0.45,0.43,0.41
0.9,0.82,0.71,0.5,0.44,0.43
0.87,0.87,0.76,0.55,0.52,0.41
0.89,0.82,0.66,0.64,0.59,0.44
0.82,0.8,0.72,0.54,0.52,0.5
0.87,0.84,0.65,0.57,0.47,0.47
0.84,0.79,0.62,0.59,0.57,0.52
0.85,0.74,0.71,0.52,0.49,0.48
0.86,0.81,0.76,0.63,0.55,0.5
0.83,0.79,0.78,0.6,0.55,0.51
0.85,0.78,0.7,0.52,0.48,0.47
0.83,0.75,0.7,0.68,0.56,0.52
0.83,0.73,0.63,0.56,0.48,0.45
0.82,0.79,0.65,0.61,0.55,0.54
0.79,0.68,0.59,0.59,0.57,0.57
0.82,0.74,0.7,0.57,0.51,0.51
0.8,0.79,0.68,0.57,0.55,0.48
0.83,0.71,0.64,0.58,0.57,0.4
0.84,0.63,0.62,0.6,0.58,0.43
0.84,0.75,0.6,0.59,0.54,0.5
0.87,0.72,0.69,0.58,0.54,0.51
0.85,0.84,0.71,0.61,0.57,0.49
0.85,0.76,0.73,0.64,0.51,0.44
0.85,0.81,0.78,0.53,0.51,0.49
0.82,0.81,0.78,0.5,0.47,0.44
0.86,0.82,0.79,0.5,0.5,0.49
0.79,0.79,0.76,0.57,0.52,0.48
0.83,0.79,0.72,0.54,0.52,0.47
0.81,0.79,0.7,0.56,0.54,0.52
0.81,0.76,0.76,0.6,0.55,0.52
0.84,0.8,0.79,0.57,0.49,0.48
0.85,0.8,0.73,0.51,0.47,0.47
0.81,0.79,0.74,0.49,0.44,0.44
0.83,0.77,0.73,0.47,0.45,0.43
0.81,0.74,0.73,0.48,0.47,0.45
0.88,0.83,0.76,0.52,0.47,0.47
0.84,0.83,0.8,0.58,0.53,0.47
0.83,0.78,0.77,0.56,0.55,0.49
0.86,0.82,0.72,0.61,0.46,0.43
0.84,0.81,0.74,0.57,0.49,0.47
0.89,0.81,0.76,0.55,0.48,0.48
0.8,0.79,0.77,0.58,0.5,0.47
0.85,0.83,0.78,0.54,0.5,0.49
0.86,0.84,0.74,0.57,0.45,0.43
0.85,0.83,0.72,0.58,0.53,0.51
0.83,0.8,0.76,0.58,0.53,0.52
0.8,0.79,0.71,0.56,0.52,0.48
0.8,0.78,0.64,0.54,0.53,0.52
0.83,0.75,0.61,0.58,0.56,0.56
0.81,0.79,0.55,0.55,0.53,0.53
0.83,0.81,0.58,0.53,0.49,0.45
0.86,0.79,0.52,0.51,0.49,0.45
0.87,0.71,0.56,0.54,0.5,0.49
0.84,0.55,0.53,0.51,0.5,0.48
0.81,0.56,0.55,0.5,0.44,0.42
0.81,0.57,0.51,0.48,0.46,0.42
0.86,0.68,0.55,0.52,0.52,0.41
