0.76,0.71,0.71,0.67,0.62
0.78,0.72,0.71,0.7,0.63
0.85,0.79,0.67,0.63,0.63
0.84,0.76,0.66,0.66,0.65
0.84,0.67,0.64,0.62,0.62
0.8,0.69,0.68,0.67,0.63
0.8,0.72,0.71,0.7,0.67
0.81,0.72,0.71,0.67,0.64
0.8,0.72,0.69,0.68,0.59
0.82,0.77,0.68,0.68,0.6
0.83,0.79,0.7,0.65,0.64
0.81,0.76,0.7,0.68,0.68
0.82,0.81,0.72,0.7,0.63
0.8,0.77,0.7,0.69,0.68
0.78,0.77,0.71,0.66,0.65
0.85,0.77,0.71,0.65,0.64
0.81,0.74,0.69,0.65,0.65
0.81,0.71,0.7,0.69,0.65
0.79,0.73,0.68,0.68,0.61
0.78,0.74,0.71,0.71,0.68
0.73,0.72,0.72,0.64,0.59
0.76,0.69,0.63,0.63,0.62
0.8,0.73,0.7,0.68,0.65
0.8,0.75,0.66,0.65,0.64
0.79,0.76,0.74,0.61,0.59
0.78,0.73,0.73,0.61,0.6
0.74,0.72,0.71,0.65,0.59
0.73,0.71,0.7,0.6,0.58
0.75,0.71,0.69,0.65,0.63
0.74,0.72,0.71,0.68,0.63
0.78,0.75,0.7,0.63,0.63
0.78,0.73,0.7,0.69,0.66
0.68,0.65,0.63,0.62,0.62
0.71,0.7,0.7,0.7,0.67
0.79,0.71,0.66,0.66,0.64
0.76,0.71,0.71,0.71,0.68
0.79,0.77,0.72,0.71,0.57
0.81,0.73,0.73,0.72,0.71
0.8,0.75,0.74,0.68,0.68
0.78,0.77,0.74,0.67,0.67
0.77,0.75,0.74,0.68,0.67
0.83,0.78,0.76,0.73,0.69
0.83,0.76,0.75,0.69,0.66
0.82,0.79,0.75,0.75,0.72
0.78,0.73,0.7,0.7,0.69
0.85,0.78,0.75,0.71,0.65
0.87,0.76,0.74,0.73,0.62
0.85,0.77,0.74,0.69,0.62
0.8,0.71,0.69,0.66,0.59
0.73,0.72,0.71,0.66,0.59
0.81,0.8,0.74,0.74,0.65
0.78,0.76,0.72,0.72,0.65
0.77,0.75,0.75,0.71,0.66
0.77,0.73,0.73,0.72,0.59
0.78,0.77,0.73,0.67,0.66
