0.84,0.8,0.8,0.78,0.75
0.83,0.81,0.81,0.81,0.76
0.83,0.8,0.79,0.76,0.74
0.81,0.81,0.76,0.74,0.73
0.85,0.83,0.79,0.77,0.74
0.84,0.84,0.79,0.77,0.77
0.86,0.85,0.82,0.78,0.78
0.86,0.82,0.79,0.79,0.77
0.86,0.85,0.84,0.81,0.78
0.86,0.84,0.83,0.8,0.77
0.83,0.81,0.79,0.77,0.76
0.83,0.82,0.79,0.79,0.78
0.84,0.83,0.81,0.79,0.77
0.87,0.84,0.82,0.8,0.77
0.89,0.86,0.81,0.79,0.73
0.85,0.84,0.82,0.81,0.76
0.84,0.83,0.82,0.82,0.77
0.88,0.85,0.83,0.79,0.78
0.86,0.85,0.8,0.79,0.78
0.9,0.85,0.84,0.77,0.73
0.91,0.84,0.8,0.79,0.73
0.87,0.85,0.81,0.75,0.74
0.85,0.84,0.82,0.75,0.73
0.89,0.85,0.85,0.78,0.75
0.86,0.85,0.84,0.77,0.73
0.89,0.85,0.85,0.75,0.75
0.88,0.87,0.84,0.75,0.75
0.9,0.87,0.83,0.74,0.73
0.88,0.84,0.82,0.76,0.76
0.89,0.88,0.84,0.8,0.79
0.85,0.82,0.81,0.77,0.74
0.85,0.84,0.81,0.76,0.75
0.85,0.84,0.82,0.8,0.8
0.86,0.83,0.83,0.78,0.77
0.83,0.82,0.82,0.81,0.78
0.84,0.83,0.82,0.77,0.77
0.85,0.84,0.79,0.77,0.77
0.84,0.83,0.79,0.77,0.75
0.85,0.79,0.76,0.73,0.73
0.84,0.84,0.78,0.76,0.74
0.82,0.82,0.81,0.78,0.78
0.84,0.83,0.8,0.8,0.79
0.9,0.82,0.82,0.79,0.78
0.89,0.85,0.83,0.82,0.82
0.91,0.85,0.83,0.83,0.83
0.9,0.86,0.85,0.85,0.85
0.88,0.86,0.85,0.84,0.81
0.87,0.85,0.85,0.81,0.81
0.85,0.85,0.84,0.82,0.82
0.88,0.85,0.84,0.79,0.77
0.87,0.86,0.85,0.78,0.75
0.86,0.85,0.76,0.76,0.73
0.82,0.81,0.76,0.75,0.71
0.83,0.8,0.79,0.77,0.72
