0.87,0.44,0.33,0.33,0.29,0.29
0.87,0.45,0.32,0.29,0.28
0.9,0.54,0.46,0.29,0.27,0.26
0.88,0.48,0.37,0.31,0.26
0.93,0.46,0.36,0.3
0.9,0.5,0.29,0.25
0.89,0.48,0.29,0.27,0.26,0.26
0.9,0.49,0.3,0.26,0.26,0.25
0.82,0.53,0.42,0.32
0.77,0.61,0.36,0.27
0.63,0.51,0.38
0.71,0.55,0.42,0.38,0.37,0.34
0.71,0.69,0.5,0.48,0.27
0.72,0.61,0.39,0.37,0.35,0.25
0.73,0.56,0.48,0.46
0.78,0.72,0.6,0.59,0.47
0.89,0.84,0.82,0.8,0.61,0.57
0.9,0.83,0.82,0.77,0.57,0.51
0.86,0.85,0.83,0.75,0.58,0.58
0.85,0.85,0.8,0.78,0.73,0.6
0.85,0.85,0.83,0.82,0.71,0.57
0.88,0.86,0.83,0.79,0.57,0.54
0.88,0.85,0.85,0.76,0.75,0.55
0.85,0.84,0.84,0.71,0.7,0.45
0.89,0.86,0.82,0.7,0.69,0.44
0.89,0.87,0.83,0.75,0.73,0.34
0.89,0.83,0.81,0.68,0.6,0.36
0.88,0.81,0.8,0.74,0.61,0.49
0.89,0.84,0.76,0.72,0.68,0.48
0.89,0.86,0.8,0.78,0.78,0.43
0.87,0.86,0.82,0.76,0.75,0.53
0.86,0.83,0.77,0.73,0.61,0.51
0.85,0.82,0.74,0.71,0.68,0.52
0.84,0.81,0.75,0.71,0.56,0.55
0.85,0.82,0.79,0.78,0.67,0.54
0.88,0.84,0.8,0.69,0.66,0.63
0.89,0.84,0.79,0.64,0.64,0.59
0.86,0.84,0.71,0.64,0.58,0.55
0.87,0.85,0.76,0.69,0.63,0.55
0.87,0.85,0.77,0.73,0.71,0.7
0.86,0.84,0.78,0.7,0.61,0.47
0.89,0.88,0.81,0.78,0.63,0.63
0.9,0.88,0.79,0.79,0.73,0.69
0.89,0.87,0.81,0.78,0.76,0.71
0.89,0.85,0.83,0.82,0.68,0.54
0.89,0.86,0.84,0.82,0.72,0.54
0.87,0.84,0.83,0.82,0.76,0.56
0.89,0.86,0.84,0.84,0.77,0.59
0.92,0.87,0.83,0.82,0.78,0.6
0.9,0.87,0.83,0.81,0.72,0.59
0.91,0.88,0.81,0.8,0.7,0.54
0.9,0.86,0.85,0.75,0.59,0.55
0.9,0.83,0.8,0.8,0.68,0.53
0.92,0.87,0.78,0.77,0.55,0.54
0.86,0.85,0.82,0.81,0.76,0.63
0.91,0.85,0.83,0.68,0.64,0.57
0.92,0.85,0.83,0.6,0.56,0.49
0.88,0.83,0.82,0.73,0.66,0.48
0.87,0.84,0.83,0.77,0.6,0.49
0.86,0.82,0.78,0.75,0.66,0.48
0.86,0.84,0.79,0.73,0.5,0.43
0.84,0.83,0.79,0.75,0.5,0.49
0.81,0.81,0.77,0.72,0.59,0.5
0.82,0.8,0.79,0.66,0.57,0.49
0.83,0.79,0.75,0.74,0.7,0.58
0.84,0.83,0.74,0.74,0.73,0.48
0.89,0.84,0.8,0.7,0.63,0.6
0.9,0.89,0.89,0.72,0.68,0.63
0.87,0.87,0.86,0.72,0.61,0.6
0.92,0.86,0.81,0.75,0.61,0.58
0.89,0.86,0.83,0.78,0.74,0.61
0.88,0.84,0.83,0.82,0.64,0.54
0.87,0.86,0.83,0.83,0.55,0.53
0.86,0.85,0.83,0.82,0.64,0.63
0.86,0.86,0.85,0.81,0.73,0.54
0.87,0.87,0.86,0.78,0.72,0.52
0.88,0.85,0.84,0.76,0.75,0.52
0.87,0.85,0.82,0.79,0.78,0.52
0.88,0.87,0.86,0.81,0.77,0.53
0.88,0.85,0.83,0.81,0.68,0.54
0.87,0.85,0.85,0.76,0.76,0.61
0.84,0.84,0.82,0.78,0.67,0.55
0.89,0.85,0.81,0.79,0.79,0.58
0.88,0.84,0.83,0.82,0.77,0.65
0.87,0.84,0.82,0.81,0.78,0.55
0.88,0.83,0.78,0.72,0.69,0.51
0.89,0.87,0.82,0.79,0.67,0.6
0.92,0.9,0.82,0.81,0.58,0.52
0.92,0.84,0.82,0.8,0.72,0.58
0.9,0.86,0.86,0.83,0.76,0.74
0.9,0.85,0.81,0.81,0.8,0.76
0.86,0.86,0.86,0.82,0.75,0.66
0.88,0.85,0.85,0.8,0.78,0.75
0.9,0.86,0.82,0.79,0.78,0.68
0.87,0.84,0.79,0.73,0.73,0.68
0.86,0.83,0.81,0.79,0.69,0.65
0.87,0.81,0.81,0.74,0.65,0.56
0.9,0.85,0.81,0.72,0.71,0.59
0.9,0.86,0.8,0.69,0.65,0.62
0.86,0.83,0.8,0.68,0.65,0.63
0.88,0.83,0.82,0.75,0.67,0.66
0.86,0.85,0.82,0.73,0.71,0.57
0.84,0.82,0.75,0.73,0.67,0.62
0.82,0.81,0.8,0.74,0.69,0.68
0.85,0.78,0.78,0.77,0.73,0.55
0.82,0.81,0.81,0.8,0.76,0.56
0.86,0.82,0.79,0.78,0.76,0.57
0.85,0.81,0.76,0.68,0.66,0.61
0.85,0.83,0.82,0.65,0.63,0.57
0.84,0.83,0.81,0.62,0.55,0.52
0.84,0.81,0.79,0.68,0.56,0.54
0.85,0.84,0.58,0.58,0.54,0.51
0.85,0.83,0.82,0.62,0.61,0.6
0.86,0.85,0.84,0.75,0.7,0.62
0.86,0.86,0.84,0.83,0.72,0.58
0.87,0.84,0.83,0.82,0.8,0.7
0.86,0.85,0.83,0.82,0.78,0.66
0.86,0.85,0.84,0.81,0.81,0.7
0.88,0.88,0.85,0.82,0.81,0.65
0.88,0.86,0.84,0.84,0.75,0.75
0.87,0.87,0.83,0.82,0.81,0.68
0.89,0.89,0.87,0.85,0.78,0.59
0.91,0.88,0.85,0.84,0.79,0.52
0.88,0.87,0.87,0.85,0.8,0.48
0.9,0.88,0.86,0.86,0.75,0.57
0.9,0.87,0.85,0.85,0.81,0.59
0.87,0.86,0.83,0.81,0.77,0.65
