0.89,0.52,0.41,0.35,0.35,0.27
0.89,0.56,0.44,0.37,0.36,0.35
0.88,0.55,0.45,0.38,0.31,0.31
0.9,0.43,0.43,0.41,0.37,0.31
0.91,0.43,0.43,0.38,0.37,0.34
0.89,0.43,0.38,0.36,0.34,0.31
0.89,0.49,0.41,0.35,0.32,0.31
0.88,0.46,0.41,0.36,0.28,0.28
0.86,0.4,0.35
0.71,0.58,0.4,0.3,0.27,0.27
0.82,0.57,0.51,0.46,0.34,0.34
0.72,0.72,0.51,0.28,0.28
0.73,0.66,0.59,0.46,0.4,0.34
0.71,0.59,0.5,0.37,0.35,0.25
0.79,0.66,0.51,0.46,0.4,0.33
0.84,0.73,0.67,0.58,0.51,0.36
0.85,0.84,0.79,0.75,0.58,0.41
0.88,0.85,0.84,0.8,0.64,0.45
0.88,0.86,0.84,0.84,0.72,0.5
0.86,0.84,0.83,0.81,0.74,0.56
0.86,0.84,0.83,0.82,0.74,0.62
0.85,0.84,0.83,0.83,0.73,0.64
0.86,0.85,0.84,0.8,0.79,0.69
0.89,0.86,0.81,0.77,0.66,0.66
0.88,0.84,0.8,0.69,0.67,0.66
0.86,0.85,0.82,0.79,0.68,0.67
0.87,0.85,0.85,0.83,0.8,0.55
0.85,0.83,0.82,0.77,0.76,0.54
0.87,0.78,0.78,0.76,0.73,0.54
0.93,0.81,0.8,0.79,0.73,0.49
0.86,0.85,0.84,0.83,0.8,0.59
0.86,0.82,0.8,0.8,0.77,0.6
0.86,0.85,0.78,0.72,0.71,0.59
0.87,0.87,0.83,0.75,0.62,0.61
0.87,0.87,0.85,0.83,0.73,0.63
0.87,0.87,0.83,0.82,0.67,0.66
0.84,0.84,0.83,0.77,0.71,0.67
0.86,0.85,0.85,0.79,0.76,0.7
0.9,0.87,0.86,0.78,0.74,0.73
0.89,0.87,0.82,0.79,0.78,0.77
0.91,0.87,0.86,0.77,0.74,0.73
0.93,0.85,0.84,0.82,0.71,0.68
0.87,0.83,0.81,0.81,0.8,0.75
0.91,0.85,0.85,0.84,0.76,0.72
0.92,0.86,0.84,0.81,0.71,0.63
0.9,0.87,0.84,0.81,0.72,0.65
0.88,0.85,0.84,0.83,0.71,0.7
0.93,0.85,0.82,0.81,0.78,0.71
0.92,0.86,0.83,0.8,0.72,0.7
0.92,0.84,0.82,0.79,0.72,0.7
0.91,0.85,0.8,0.8,0.71,0.69
0.87,0.83,0.82,0.81,0.72,0.66
0.86,0.85,0.84,0.82,0.75,0.71
0.9,0.85,0.81,0.8,0.77,0.71
