0.6,0.52,0.52,0.52,0.45,0.45
0.55,0.52,0.51,0.51,0.43,0.36
0.52,0.49,0.46,0.45,0.43,0.38
0.56,0.55,0.51,0.4,0.38,0.38
0.59,0.54,0.48,0.43,0.39,0.37
0.63,0.54,0.48,0.37,0.36,0.34
0.63,0.6,0.46,0.46,0.4,0.36
0.6,0.58,0.5,0.48,0.39,0.38
0.64,0.6,0.56,0.5,0.42,0.41
0.59,0.57,0.54,0.48,0.41,0.4
0.79,0.56,0.56,0.48,0.39,0.38
0.68,0.57,0.55,0.49,0.44,0.37
0.65,0.59,0.45,0.45,0.44,0.41
0.63,0.57,0.5,0.44,0.43,0.41
0.73,0.55,0.47,0.42,0.41,0.41
0.74,0.54,0.51,0.49,0.49,0.43
0.71,0.57,0.55,0.53,0.51,0.5
0.68,0.57,0.52,0.52,0.48,0.48
0.67,0.61,0.53,0.52,0.46,0.42
0.63,0.61,0.53,0.52,0.49,0.48
0.72,0.63,0.53,0.53,0.5,0.5
0.72,0.64,0.56,0.53,0.51,0.44
0.75,0.68,0.56,0.5,0.48,0.43
0.87,0.71,0.51,0.47,0.41,0.4
0.84,0.56,0.52,0.49,0.45,0.43
0.74,0.56,0.56,0.49,0.48,0.48
0.9,0.68,0.58,0.54,0.48,0.47
0.94,0.63,0.61,0.56,0.53,0.47
0.84,0.62,0.57,0.56,0.55,0.48
0.79,0.56,0.56,0.54,0.5,0.48
0.81,0.54,0.53,0.49,0.49,0.47
0.56,0.53,0.51,0.48,0.46,0.43
0.59,0.56,0.5,0.46,0.44,0.43
0.56,0.52,0.49,0.45,0.44,0.44
0.56,0.54,0.51,0.46,0.44,0.42
0.53,0.52,0.52,0.5,0.49,0.41
0.56,0.49,0.46,0.44,0.4,0.38
0.54,0.54,0.52,0.48,0.45,0.39
0.57,0.56,0.55,0.48,0.46,0.45
0.56,0.56,0.53,0.42,0.41,0.4
0.58,0.55,0.51,0.5,0.46,0.42
0.61,0.53,0.51,0.49,0.45,0.45
0.5,0.5,0.48,0.46,0.46,0.45
0.54,0.48,0.47,0.45,0.43,0.41
0.51,0.48,0.47,0.47,0.46,0.43
0.53,0.53,0.49,0.49,0.45,0.44
0.57,0.49,0.48,0.46,0.45,0.44
0.57,0.55,0.54,0.53,0.5,0.49
0.64,0.52,0.52,0.49,0.48,0.47
0.54,0.48,0.47,0.47,0.47,0.44
0.62,0.59,0.55,0.47,0.46,0.41
0.57,0.56,0.48,0.45,0.44,0.42
0.62,0.61,0.5,0.49,0.45,0.42
0.68,0.65,0.61,0.54,0.53,0.5
0.75,0.7,0.63,0.6,0.47,0.42
0.77,0.66,0.59,0.56,0.51,0.49
0.71,0.59,0.57,0.54,0.44,0.44
0.64,0.64,0.55,0.51,0.48,0.43
0.63,0.55,0.54,0.47,0.46,0.45
0.63,0.57,0.52,0.46,0.43,0.4
0.61,0.52,0.48,0.44,0.44,0.44
0.57,0.56,0.54,0.46,0.43,0.43
0.58,0.58,0.49,0.45,0.45,0.44
0.63,0.56,0.51,0.48,0.44,0.39
0.62,0.55,0.54,0.48,0.41,0.41
0.57,0.54,0.48,0.45,0.4,0.38
0.5,0.5,0.5,0.44,0.39,0.38
0.57,0.53,0.42,0.41,0.4,0.36
0.59,0.55,0.48,0.47,0.44,0.42
0.55,0.5,0.45,0.43,0.43,0.42
0.54,0.52,0.47,0.47,0.46,0.46
0.57,0.51,0.49,0.48,0.47,0.45
0.61,0.58,0.53,0.5,0.49,0.48
0.65,0.64,0.57,0.53,0.51,0.47
0.64,0.61,0.59,0.48,0.44,0.43
0.65,0.61,0.52,0.48,0.47,0.44
0.63,0.58,0.47,0.45,0.45,0.44
0.62,0.56,0.51,0.45,0.43,0.33
0.63,0.52,0.5,0.47,0.46,0.35
0.67,0.44,0.43,0.43,0.36,0.34
0.66,0.53,0.51,0.43,0.36,0.3
0.62,0.59,0.43,0.42,0.4,0.36
0.64,0.61,0.46,0.46,0.43,0.43
