0.79,0.78,0.76,0.74,0.63,0.62
0.83,0.83,0.82,0.78,0.66,0.63
0.86,0.84,0.82,0.81,0.7,0.68
0.83,0.82,0.81,0.81,0.67,0.61
0.82,0.81,0.81,0.74,0.67,0.5
0.82,0.8,0.79,0.78,0.78,0.51
0.81,0.78,0.77,0.75,0.59
0.81,0.79,0.78,0.63,0.62,0.4
0.8,0.79,0.76,0.64,0.51,0.41
0.83,0.78,0.75,0.72,0.65
0.83,0.82,0.82,0.76,0.59,0.33
0.83,0.82,0.82,0.65,0.44,0.36
0.82,0.8,0.78,0.71,0.44
0.8,0.79,0.79,0.7,0.44,0.27
0.81,0.8,0.8,0.65,0.5
0.8,0.8,0.75,0.61,0.44,0.26
0.84,0.83,0.82,0.65,0.63
0.86,0.85,0.84,0.72,0.3,0.27
0.84,0.82,0.82,0.67,0.43,0.33
0.84,0.81,0.78,0.71,0.39,0.28
0.83,0.78,0.78,0.64,0.42,0.31
0.85,0.77,0.76,0.55,0.34,0.3
0.86,0.75,0.75,0.53,0.5,0.34
0.89,0.81,0.8,0.57,0.38
0.89,0.83,0.79,0.64,0.43,0.3
0.89,0.83,0.76,0.64,0.43,0.41
0.91,0.83,0.82,0.77,0.75,0.4
0.9,0.85,0.82,0.77,0.64,0.48
0.88,0.8,0.79,0.74,0.67,0.45
0.92,0.83,0.76,0.67,0.56,0.47
0.92,0.85,0.78,0.66,0.41,0.36
0.88,0.79,0.77,0.66,0.45,0.33
0.93,0.8,0.78,0.53,0.49,0.41
0.93,0.81,0.78,0.53,0.48,0.45
0.94,0.79,0.78,0.48,0.47,0.39
0.93,0.81,0.8,0.66,0.32,0.32
0.93,0.82,0.82,0.74,0.47,0.36
0.94,0.81,0.78,0.65,0.42
0.93,0.81,0.77,0.58,0.49,0.31
0.9,0.81,0.78,0.67,0.33,0.28
0.91,0.81,0.72,0.68,0.35,0.33
0.93,0.78,0.76,0.75,0.36,0.33
0.93,0.77,0.73,0.7,0.35,0.35
0.92,0.76,0.75,0.57,0.36,0.28
0.94,0.76,0.75,0.67,0.4,0.29
0.95,0.77,0.76,0.71,0.5,0.41
0.93,0.77,0.76,0.7,0.56,0.51
0.88,0.78,0.76,0.71,0.53,0.36
0.91,0.77,0.75,0.69,0.61,0.5
0.86,0.85,0.77,0.59,0.51,0.51
0.89,0.86,0.75,0.61,0.56,0.56
0.9,0.87,0.79,0.66,0.55,0.5
0.91,0.89,0.77,0.62,0.58,0.57
0.91,0.89,0.73,0.66,0.59,0.58
0.94,0.87,0.68,0.65,0.64,0.64
0.92,0.89,0.7,0.68,0.48,0.44
0.9,0.88,0.71,0.67,0.6,0.51
0.87,0.81,0.75,0.68,0.61,0.52
0.85,0.79,0.69,0.65,0.54,0.45
0.82,0.72,0.7,0.63,0.62,0.46
0.74,0.7,0.66,0.63,0.57,0.41
0.75,0.43,0.43,0.34,0.34
0.7,0.63,0.4,0.39,0.34,0.32
0.77,0.73,0.48,0.47,0.46,0.45
0.76,0.66,0.46,0.45,0.4,0.39
0.75,0.66,0.64,0.61,0.42,0.39
0.79,0.77,0.68,0.61,0.51,0.31
0.82,0.78,0.72,0.57,0.44,0.41
0.86,0.84,0.7,0.64,0.53,0.42
0.87,0.77,0.76,0.53,0.49,0.39
