0.8,0.73,0.71,0.61,0.55
0.8,0.78,0.74,0.73,0.68
0.82,0.74,0.72,0.71,0.66
0.84,0.63,0.62,0.59,0.57
0.8,0.74,0.64,0.64,0.57
0.85,0.77,0.74,0.64,0.6
0.74,0.72,0.66,0.59,0.57
0.83,0.78,0.58,0.57,0.56
0.75,0.66,0.65,0.65,0.59
0.76,0.76,0.75,0.55,0.54
0.83,0.78,0.7,0.63,0.58
0.84,0.72,0.63,0.61,0.6
0.74,0.68,0.6,0.57,0.52
0.64,0.59,0.58,0.57,0.55
0.67,0.6,0.6,0.56,0.55
0.7,0.68,0.64,0.62,0.57
0.72,0.71,0.58,0.58,0.57
0.65,0.61,0.6,0.58,0.58
0.81,0.72,0.68,0.55,0.52
0.83,0.77,0.68,0.67,0.6
0.77,0.69,0.68,0.62,0.59
0.73,0.7,0.68,0.65,0.65
0.75,0.74,0.73,0.71,0.69
0.7,0.69,0.67,0.67,0.64
0.76,0.7,0.7,0.65,0.64
0.8,0.74,0.69,0.6,0.59
0.74,0.66,0.63,0.63,0.6
0.73,0.65,0.62,0.52,0.51
0.71,0.66,0.64,0.64,0.63
0.67,0.66,0.66,0.6,0.57
0.74,0.68,0.67,0.63,0.59
0.66,0.66,0.53,0.52,0.52
0.75,0.74,0.69,0.69,0.67
0.77,0.76,0.7,0.69,0.66
0.75,0.72,0.7,0.63,0.58
0.81,0.76,0.68,0.62,0.62
0.69,0.66,0.55,0.52,0.5
0.76,0.59,0.56,0.56,0.48
0.78,0.76,0.62,0.57,0.5
0.73,0.73,0.58,0.57,0.53
0.7,0.69,0.61,0.59,0.58
0.8,0.64,0.54,0.5,0.49
0.69,0.64,0.61,0.59,0.54
0.73,0.64,0.61,0.59,0.54
0.77,0.67,0.62,0.59,0.54
0.73,0.6,0.59,0.58,0.53
0.72,0.66,0.59,0.51,0.48
0.72,0.63,0.61,0.57,0.54
0.57,0.55,0.53,0.5,0.43
0.77,0.62,0.62,0.57,0.56
0.78,0.75,0.59,0.57,0.53
0.67,0.63,0.62,0.54,0.52
0.83,0.6,0.59,0.53,0.51
0.75,0.74,0.59,0.55,0.55
0.82,0.76,0.66,0.6,0.58
0.67,0.61,0.61,0.59,0.58
0.77,0.72,0.71,0.7,0.58
0.72,0.6,0.57,0.57,0.57
0.71,0.7,0.59,0.56,0.55
0.72,0.65,0.63,0.59,0.58
0.75,0.72,0.68,0.59,0.58
0.77,0.63,0.61,0.6,0.58
0.68,0.68,0.65,0.58,0.51
0.76,0.64,0.6,0.58,0.56
0.8,0.75,0.71,0.62,0.57
0.78,0.72,0.65,0.62,0.6
0.77,0.73,0.67,0.64,0.59
0.76,0.69,0.66,0.66,0.64
0.78,0.78,0.72,0.68,0.67
0.75,0.75,0.65,0.65,0.61
0.67,0.63,0.61,0.6,0.58
0.82,0.65,0.6,0.58,0.55
0.72,0.67,0.65,0.58,0.5
0.67,0.64,0.61,0.59,0.56
0.72,0.7,0.64,0.61,0.6
0.79,0.66,0.62,0.62,0.61
0.82,0.74,0.69,0.68,0.62
0.77,0.75,0.59,0.58,0.54
0.74,0.72,0.7,0.62,0.61
0.76,0.69,0.68,0.65,0.62
0.7,0.67,0.65,0.59,0.52
0.68,0.65,0.64,0.54,0.51
0.62,0.6,0.6,0.58,0.58
0.63,0.62,0.59,0.53,0.53
0.77,0.62,0.59,0.55,0.52
0.63,0.6,0.58,0.58,0.52
0.76,0.68,0.62,0.62,0.58
0.74,0.63,0.6,0.6,0.56
0.75,0.71,0.7,0.54,0.54
0.73,0.65,0.65,0.64,0.64
0.7,0.67,0.65,0.65,0.63
0.72,0.68,0.67,0.64,0.63
0.71,0.67,0.66,0.65,0.63
0.72,0.68,0.66,0.63,0.62
0.78,0.7,0.67,0.64,0.63
0.76,0.69,0.66,0.66,0.65
0.81,0.71,0.69,0.63,0.59
0.7,0.69,0.66,0.65,0.62
0.75,0.72,0.68,0.67,0.63
0.69,0.67,0.67,0.62,0.61
0.77,0.74,0.71,0.71,0.71
0.72,0.7,0.68,0.65,0.62
0.73,0.69,0.66,0.65,0.64
0.73,0.71,0.7,0.69,0.66
0.69,0.68,0.65,0.62,0.62
0.76,0.72,0.7,0.7,0.67
0.76,0.7,0.7,0.67,0.62
0.82,0.79,0.74,0.69,0.64
0.76,0.73,0.72,0.69,0.63
0.77,0.75,0.69,0.65,0.64
0.8,0.78,0.6,0.59,0.55
0.76,0.74,0.72,0.6,0.58
0.71,0.71,0.71,0.63,0.6
0.75,0.64,0.59,0.58,0.58
0.73,0.64,0.63,0.61,0.58
0.73,0.66,0.59,0.57,0.57
0.69,0.67,0.66,0.65,0.63
