0.78,0.73,0.65,0.59,0.59
0.8,0.75,0.64,0.62,0.61
0.82,0.7,0.7,0.69,0.63
0.84,0.62,0.62,0.6,0.59
0.81,0.68,0.68,0.61,0.56
0.85,0.75,0.7,0.67,0.64
0.73,0.66,0.64,0.64,0.6
0.83,0.78,0.61,0.59,0.58
0.77,0.72,0.65,0.55,0.54
0.79,0.75,0.75,0.57,0.54
0.81,0.78,0.77,0.59,0.58
0.83,0.72,0.67,0.6,0.57
0.79,0.61,0.58,0.56,0.55
0.75,0.7,0.6,0.57,0.54
0.7,0.67,0.64,0.59,0.56
0.73,0.65,0.61,0.57,0.57
0.72,0.72,0.66,0.61,0.59
0.75,0.61,0.6,0.57,0.56
0.84,0.75,0.69,0.55,0.55
0.83,0.77,0.74,0.69,0.69
0.73,0.71,0.69,0.69,0.6
0.76,0.75,0.75,0.72,0.7
0.79,0.76,0.75,0.73,0.73
0.77,0.69,0.64,0.63,0.62
0.83,0.71,0.68,0.64,0.62
0.77,0.71,0.67,0.63,0.59
0.73,0.68,0.66,0.66,0.6
0.73,0.71,0.65,0.54,0.53
0.69,0.69,0.67,0.65,0.6
0.73,0.64,0.62,0.62,0.59
0.75,0.7,0.68,0.68,0.67
0.67,0.66,0.64,0.63,0.59
0.74,0.74,0.69,0.68,0.67
0.77,0.74,0.73,0.72,0.63
0.79,0.75,0.7,0.69,0.61
0.78,0.71,0.68,0.63,0.62
0.75,0.71,0.64,0.53,0.52
0.8,0.66,0.62,0.53,0.52
0.72,0.71,0.63,0.57,0.47
0.74,0.71,0.6,0.58,0.54
0.74,0.65,0.6,0.55,0.55
0.78,0.67,0.53,0.5,0.48
0.65,0.64,0.63,0.58,0.56
0.78,0.69,0.65,0.62,0.59
0.77,0.68,0.67,0.58,0.51
0.67,0.64,0.59,0.59,0.48
0.71,0.69,0.57,0.56,0.53
0.78,0.62,0.61,0.53,0.52
0.6,0.55,0.55,0.5,0.45
0.73,0.64,0.64,0.56,0.52
0.75,0.71,0.61,0.55,0.54
0.69,0.61,0.58,0.55,0.54
0.82,0.59,0.54,0.52,0.5
0.75,0.75,0.63,0.58,0.58
0.85,0.7,0.65,0.63,0.56
0.67,0.61,0.58,0.58,0.58
0.82,0.7,0.69,0.67,0.63
0.71,0.6,0.59,0.58,0.57
0.71,0.66,0.59,0.58,0.57
0.69,0.67,0.6,0.58,0.57
0.74,0.71,0.64,0.63,0.59
0.77,0.66,0.65,0.64,0.59
0.73,0.63,0.62,0.61,0.58
0.72,0.71,0.62,0.62,0.6
0.77,0.75,0.74,0.62,0.61
0.85,0.74,0.65,0.62,0.56
0.81,0.73,0.65,0.62,0.61
0.75,0.71,0.7,0.68,0.63
0.79,0.74,0.72,0.72,0.7
0.76,0.75,0.74,0.63,0.62
0.62,0.61,0.56,0.55,0.55
0.81,0.61,0.59,0.53,0.53
0.71,0.63,0.62,0.56,0.55
0.71,0.67,0.64,0.59,0.53
0.65,0.62,0.62,0.59,0.56
0.81,0.68,0.67,0.64,0.63
0.79,0.78,0.78,0.72,0.65
0.82,0.73,0.66,0.66,0.65
0.75,0.73,0.71,0.65,0.63
0.75,0.69,0.69,0.69,0.67
0.72,0.69,0.68,0.59,0.57
0.65,0.65,0.62,0.58,0.57
0.64,0.6,0.6,0.6,0.59
0.61,0.6,0.59,0.55,0.53
0.71,0.65,0.64,0.59,0.57
0.67,0.62,0.55,0.54,0.54
0.76,0.64,0.59,0.58,0.57
0.68,0.62,0.6,0.59,0.58
0.74,0.73,0.66,0.61,0.59
0.74,0.68,0.61,0.6,0.57
0.65,0.65,0.63,0.63,0.58
0.67,0.65,0.65,0.64,0.61
0.69,0.68,0.66,0.65,0.64
0.68,0.67,0.66,0.64,0.59
0.77,0.69,0.68,0.64,0.59
0.71,0.7,0.67,0.66,0.64
0.81,0.69,0.68,0.66,0.63
0.7,0.66,0.64,0.61,0.6
0.74,0.72,0.72,0.67,0.66
0.69,0.67,0.64,0.63,0.61
0.75,0.73,0.7,0.68,0.64
0.68,0.64,0.63,0.63,0.61
0.78,0.75,0.68,0.67,0.63
0.75,0.72,0.69,0.69,0.65
0.68,0.67,0.63,0.63,0.59
0.79,0.66,0.64,0.64,0.62
0.72,0.71,0.67,0.64,0.59
0.81,0.76,0.73,0.67,0.63
0.77,0.73,0.72,0.71,0.68
0.77,0.72,0.67,0.65,0.62
0.8,0.76,0.6,0.56,0.56
0.78,0.74,0.74,0.59,0.58
0.72,0.72,0.72,0.68,0.6
0.73,0.67,0.59,0.59,0.56
0.73,0.64,0.62,0.61,0.57
0.74,0.68,0.6,0.57,0.56
0.73,0.72,0.67,0.65,0.63
0.7,0.69,0.63,0.61,0.59
0.73,0.7,0.69,0.66,0.61
0.75,0.74,0.67,0.66,0.65
0.79,0.77,0.74,0.65,0.65
0.79,0.76,0.71,0.67,0.65
0.76,0.72,0.67,0.65,0.65
0.77,0.71,0.68,0.66,0.65
0.73,0.73,0.65,0.64,0.63
0.83,0.74,0.67,0.66,0.65
0.76,0.73,0.69,0.68,0.67
0.73,0.67,0.66,0.65,0.63
0.75,0.74,0.69,0.68,0.67
0.76,0.72,0.72,0.67,0.65
0.77,0.73,0.72,0.71,0.67
0.79,0.78,0.73,0.73,0.7
0.78,0.78,0.74,0.72,0.7
0.79,0.78,0.76,0.75,0.75
0.78,0.78,0.76,0.75,0.74
0.78,0.78,0.76,0.74,0.74
0.83,0.79,0.78,0.74,0.74
0.79,0.78,0.74,0.74,0.73
0.8,0.78,0.77,0.76,0.74
0.75,0.75,0.73,0.73,0.71
0.81,0.78,0.69,0.69,0.67
0.84,0.83,0.74,0.73,0.72
0.8,0.79,0.78,0.76,0.75
0.81,0.78,0.75,0.74,0.72
0.82,0.79,0.78,0.75,0.74
0.81,0.79,0.79,0.76,0.72
0.81,0.77,0.76,0.74,0.72
0.83,0.81,0.81,0.76,0.74
0.83,0.83,0.82,0.81,0.76
0.84,0.82,0.81,0.79,0.78
