0.81,0.78,0.77,0.74,0.72,0.54
0.86,0.79,0.79,0.75,0.72,0.5
0.86,0.75,0.75,0.73,0.64,0.57
0.85,0.75,0.74,0.69,0.66,0.58
0.82,0.78,0.78,0.72,0.61,0.57
0.81,0.8,0.74,0.73,0.63,0.57
0.81,0.8,0.76,0.67,0.62,0.54
0.83,0.81,0.68,0.68,0.67,0.65
0.84,0.78,0.76,0.67,0.66,0.61
0.82,0.81,0.81,0.67,0.63,0.58
0.83,0.82,0.8,0.64,0.64,0.62
0.84,0.82,0.78,0.66,0.64,0.62
0.85,0.84,0.74,0.73,0.65,0.63
0.83,0.82,0.8,0.73,0.69,0.63
0.87,0.79,0.77,0.73,0.72,0.67
0.86,0.82,0.8,0.75,0.74,0.73
0.82,0.81,0.78,0.78,0.76,0.74
0.82,0.79,0.75,0.72,0.71,0.71
0.81,0.74,0.74,0.71,0.7,0.67
0.84,0.77,0.76,0.7,0.7,0.7
0.83,0.79,0.76,0.74,0.73,0.71
0.79,0.77,0.77,0.71,0.7,0.69
0.8,0.8,0.73,0.69,0.67,0.67
0.81,0.81,0.78,0.7,0.69,0.67
0.85,0.76,0.75,0.74,0.73,0.71
0.83,0.81,0.81,0.77,0.72,0.69
0.83,0.82,0.77,0.72,0.68,0.68
0.81,0.8,0.79,0.77,0.64,0.61
0.84,0.82,0.78,0.76,0.71,0.62
0.83,0.8,0.78,0.77,0.72,0.67
0.86,0.81,0.79,0.79,0.74,0.67
0.81,0.79,0.76,0.76,0.71,0.69
0.84,0.79,0.76,0.72,0.69,0.68
0.83,0.8,0.79,0.73,0.73,0.67
0.84,0.83,0.8,0.71,0.69,0.66
0.85,0.8,0.77,0.76,0.7,0.68
0.79,0.77,0.76,0.73,0.7,0.68
0.78,0.77,0.74,0.73,0.7,0.69
0.76,0.75,0.75,0.72,0.71,0.7
0.83,0.76,0.76,0.75,0.69,0.68
0.8,0.78,0.75,0.71,0.69,0.69
0.82,0.81,0.8,0.78,0.73,0.69
0.83,0.83,0.82,0.78,0.71,0.68
0.85,0.84,0.81,0.8,0.68,0.67
0.88,0.83,0.8,0.77,0.7,0.67
0.88,0.83,0.83,0.81,0.7,0.65
0.86,0.82,0.81,0.79,0.74,0.68
0.86,0.83,0.82,0.8,0.76,0.68
0.85,0.83,0.81,0.75,0.75,0.72
0.84,0.83,0.77,0.74,0.74,0.68
0.82,0.8,0.8,0.77,0.73,0.64
0.82,0.81,0.79,0.75,0.74,0.66
0.81,0.78,0.76,0.76,0.7,0.68
0.83,0.76,0.76,0.76,0.69,0.69
0.83,0.75,0.72,0.72,0.7,0.69
0.82,0.76,0.74,0.74,0.69,0.69
0.81,0.76,0.76,0.73,0.72,0.72
0.83,0.76,0.75,0.7,0.69,0.68
0.83,0.75,0.74,0.72,0.71,0.69
0.86,0.75,0.7,0.66,0.63,0.6
0.81,0.71,0.68,0.68,0.65,0.63
0.73,0.73,0.7,0.68,0.67,0.65
0.8,0.79,0.72,0.71,0.7,0.68
0.71,0.7,0.69,0.67,0.63,0.62
0.84,0.67,0.64,0.64,0.62,0.61
0.79,0.73,0.7,0.69,0.67,0.66
0.73,0.72,0.71,0.67,0.66,0.65
0.74,0.72,0.7,0.67,0.66,0.66
0.79,0.76,0.69,0.68,0.64,0.62
0.77,0.74,0.68,0.68,0.66,0.65
0.77,0.72,0.7,0.69,0.69,0.69
0.72,0.72,0.72,0.72,0.72,0.67
0.77,0.74,0.72,0.71,0.7,0.65
0.79,0.75,0.74,0.72,0.7,0.69
0.8,0.71,0.69,0.68,0.68,0.64
0.73,0.7,0.69,0.69,0.69,0.67
0.76,0.76,0.75,0.74,0.7,0.68
0.77,0.74,0.73,0.72,0.67,0.67
0.79,0.73,0.72,0.68,0.67,0.67
0.8,0.79,0.66,0.66,0.65,0.64
0.78,0.75,0.74,0.71,0.68,0.64
0.78,0.76,0.71,0.7,0.67,0.66
0.76,0.74,0.73,0.72,0.68,0.67
0.76,0.75,0.71,0.69,0.67,0.65
0.75,0.71,0.7,0.7,0.69,0.68
0.74,0.73,0.73,0.73,0.71,0.68
0.77,0.76,0.72,0.71,0.64,0.62
0.75,0.73,0.71,0.7,0.69,0.64
0.74,0.73,0.72,0.71,0.7,0.68
0.87,0.75,0.72,0.72,0.66,0.63
0.87,0.73,0.66,0.63,0.63,0.58
0.87,0.7,0.68,0.67,0.66,0.66
0.68,0.68,0.65,0.63,0.58,0.58
0.77,0.72,0.71,0.63,0.61,0.57
0.83,0.68,0.68,0.62,0.61,0.57
0.8,0.75,0.71,0.65,0.65,0.6
0.8,0.79,0.66,0.64,0.61,0.59
0.74,0.7,0.66,0.63,0.62,0.5
0.74,0.69,0.65,0.63,0.57,0.39
0.7,0.61,0.51,0.5,0.47,0.41
0.77,0.72,0.67,0.66,0.57,0.48
0.82,0.72,0.7,0.6,0.56,0.56
0.83,0.74,0.73,0.56,0.52,0.49
0.85,0.82,0.69,0.65,0.58,0.56
0.83,0.82,0.81,0.69,0.61,0.6
0.8,0.8,0.76,0.59,0.59,0.57
0.81,0.79,0.68,0.6,0.59,0.57
0.83,0.77,0.7,0.65,0.59,0.53
0.81,0.69,0.68,0.65,0.57,0.55
0.8,0.69,0.63,0.58,0.53,0.49
0.79,0.62,0.61,0.58,0.54,0.47
0.85,0.7,0.64,0.56,0.51,0.42
0.84,0.65,0.57,0.48,0.48,0.48
0.84,0.62,0.55,0.53,0.52,0.43
0.78,0.61,0.54,0.53,0.52,0.51
0.8,0.65,0.65,0.56,0.51,0.49
0.82,0.66,0.49,0.46,0.46,0.45
0.84,0.74,0.54,0.52,0.49,0.46
0.79,0.65,0.53,0.52,0.48,0.46
0.76,0.7,0.52,0.5,0.49,0.43
0.78,0.71,0.56,0.56,0.55,0.47
0.84,0.71,0.63,0.58,0.56,0.46
0.74,0.73,0.66,0.55,0.54,0.52
0.75,0.65,0.64,0.54,0.5,0.47
0.62,0.53,0.52,0.49,0.47,0.45
0.56,0.56,0.52,0.45,0.41,0.39
0.55,0.5,0.48,0.45,0.42,0.4
0.56,0.55,0.53,0.49,0.48,0.46
0.57,0.52,0.52,0.48,0.44,0.43
0.54,0.54,0.46,0.46,0.46,0.44
0.6,0.57,0.5,0.49,0.44,0.43
0.63,0.59,0.53,0.53,0.5,0.38
0.65,0.62,0.57,0.5,0.5,0.49
0.59,0.58,0.57,0.57,0.57,0.52
0.67,0.61,0.59,0.59,0.56,0.53
0.63,0.58,0.58,0.55,0.55,0.55
0.69,0.59,0.56,0.55,0.54,0.54
0.6,0.58,0.55,0.54,0.5,0.45
0.61,0.61,0.56,0.55,0.52,0.44
0.61,0.59,0.56,0.54,0.46,0.44
0.68,0.62,0.53,0.49,0.49,0.47
0.62,0.6,0.57,0.5,0.5,0.44
0.67,0.65,0.6,0.6,0.48,0.47
0.63,0.6,0.57,0.48,0.43,0.41
0.68,0.67,0.65,0.54,0.47,0.42
0.76,0.7,0.68,0.5,0.5,0.44
0.74,0.71,0.61,0.58,0.43,0.42
0.75,0.74,0.6,0.59,0.46,0.41
0.7,0.7,0.65,0.54,0.51,0.41
0.73,0.63,0.58,0.55,0.54,0.46
0.76,0.65,0.57,0.5,0.49,0.46
0.72,0.6,0.54,0.54,0.52,0.52
0.68,0.65,0.58,0.53,0.5,0.49
0.64,0.63,0.63,0.62,0.53,0.52
0.64,0.64,0.62,0.57,0.51,0.51
0.69,0.66,0.64,0.6,0.6,0.58
0.68,0.68,0.65,0.63,0.58,0.54
0.62,0.61,0.59,0.58,0.57,0.56
0.68,0.66,0.59,0.57,0.55,0.55
0.75,0.68,0.64,0.58,0.52,0.52
0.69,0.61,0.6,0.6,0.53,0.53
0.67,0.64,0.62,0.6,0.6,0.55
0.67,0.66,0.62,0.53,0.5,0.48
0.71,0.7,0.62,0.52,0.51,0.48
0.68,0.63,0.61,0.61,0.6,0.5
0.69,0.68,0.6,0.58,0.58,0.56
0.73,0.71,0.69,0.65,0.61,0.59
0.78,0.71,0.62,0.58,0.57,0.54
0.74,0.72,0.7,0.65,0.52,0.52
0.76,0.73,0.73,0.67,0.51,0.5
0.74,0.72,0.71,0.7,0.65,0.51
0.77,0.75,0.69,0.6,0.56,0.49
0.82,0.66,0.65,0.62,0.56,0.55
0.81,0.77,0.71,0.68,0.64,0.58
0.79,0.64,0.6,0.59,0.58,0.58
0.75,0.71,0.64,0.62,0.56,0.55
0.76,0.69,0.68,0.65,0.65,0.62
0.83,0.71,0.69,0.65,0.63,0.61
0.82,0.69,0.67,0.62,0.61,0.59
0.81,0.69,0.67,0.66,0.66,0.62
0.76,0.72,0.7,0.67,0.65,0.65
0.79,0.76,0.74,0.66,0.64,0.61
0.79,0.79,0.73,0.63,0.57,0.56
0.79,0.74,0.66,0.6,0.58,0.58
0.78,0.75,0.71,0.68,0.58,0.52
0.76,0.74,0.66,0.62,0.61,0.55
0.76,0.72,0.64,0.6,0.59,0.58
0.73,0.73,0.7,0.69,0.62,0.62
0.77,0.76,0.73,0.67,0.67,0.67
0.73,0.73,0.69,0.68,0.67,0.65
0.77,0.72,0.69,0.68,0.67,0.64
0.81,0.73,0.69,0.67,0.65,0.63
0.8,0.75,0.69,0.67,0.65,0.65
0.79,0.78,0.75,0.66,0.65,0.63
0.78,0.75,0.7,0.69,0.68,0.6
0.79,0.73,0.72,0.71,0.7,0.7
0.76,0.74,0.7,0.7,0.67,0.63
0.73,0.71,0.69,0.66,0.65,0.64
0.71,0.68,0.68,0.66,0.65,0.63
0.74,0.67,0.66,0.64,0.61,0.6
0.74,0.7,0.64,0.63,0.62,0.61
0.78,0.66,0.62,0.6,0.59,0.57
0.78,0.62,0.61,0.6,0.6,0.59
0.71,0.68,0.66,0.66,0.62,0.6
0.72,0.67,0.66,0.66,0.62,0.61
0.66,0.66,0.65,0.64,0.59,0.56
0.73,0.66,0.66,0.63,0.6,0.6
0.71,0.69,0.65,0.64,0.58,0.56
0.69,0.67,0.67,0.67,0.64,0.61
0.73,0.71,0.69,0.63,0.63,0.63
0.72,0.7,0.68,0.66,0.65,0.62
0.76,0.71,0.67,0.66,0.66,0.64
0.8,0.72,0.71,0.68,0.66,0.64
0.77,0.74,0.71,0.66,0.65,0.65
0.79,0.73,0.69,0.69,0.68,0.62
0.74,0.7,0.66,0.66,0.64,0.61
0.74,0.71,0.65,0.65,0.64,0.59
0.7,0.69,0.66,0.62,0.62,0.61
0.68,0.66,0.64,0.63,0.62,0.6
0.75,0.67,0.67,0.61,0.61,0.61
0.73,0.69,0.69,0.67,0.62,0.61
0.7,0.69,0.69,0.62,0.59,0.58
0.71,0.64,0.63,0.63,0.6,0.58
0.7,0.69,0.65,0.61,0.6,0.59
0.66,0.65,0.64,0.64,0.64,0.61
0.67,0.66,0.63,0.62,0.61,0.59
0.66,0.64,0.61,0.55,0.53,0.53
0.63,0.59,0.57,0.57,0.57,0.56
0.7,0.65,0.65,0.64,0.61,0.61
0.68,0.67,0.67,0.66,0.63,0.63
0.69,0.69,0.68,0.66,0.65,0.64
0.77,0.74,0.71,0.65,0.64,0.63
0.75,0.72,0.71,0.67,0.66,0.66
0.75,0.74,0.74,0.68,0.64,0.63
0.8,0.79,0.7,0.7,0.65,0.64
0.75,0.73,0.71,0.68,0.63,0.62
0.79,0.73,0.72,0.69,0.65,0.64
0.79,0.76,0.73,0.7,0.67,0.67
0.79,0.78,0.74,0.72,0.6,0.6
0.73,0.72,0.68,0.63,0.58,0.56
0.78,0.68,0.66,0.65,0.64,0.6
0.75,0.75,0.72,0.7,0.64,0.58
0.77,0.77,0.7,0.7,0.65,0.58
0.79,0.79,0.74,0.69,0.68,0.49
0.81,0.74,0.69,0.69,0.62,0.56
0.81,0.78,0.69,0.62,0.6,0.57
0.81,0.68,0.64,0.63,0.63,0.59
0.8,0.7,0.66,0.63,0.6,0.59
0.84,0.74,0.67,0.62,0.62,0.57
0.79,0.74,0.69,0.67,0.63,0.59
0.81,0.76,0.75,0.72,0.72,0.66
0.81,0.77,0.74,0.73,0.65,0.65
0.82,0.69,0.68,0.66,0.65,0.65
0.75,0.75,0.73,0.72,0.7,0.63
0.79,0.74,0.69,0.65,0.62,0.62
0.84,0.74,0.72,0.72,0.69,0.69
0.83,0.75,0.72,0.7,0.66,0.64
0.84,0.75,0.74,0.68,0.66,0.62
0.82,0.81,0.75,0.7,0.68,0.67
0.8,0.78,0.73,0.72,0.68,0.63
0.81,0.79,0.78,0.72,0.65,0.64
0.79,0.74,0.69,0.68,0.64,0.6
0.76,0.73,0.7,0.66,0.62,0.61
0.72,0.69,0.67,0.64,0.62,0.59
0.74,0.72,0.71,0.63,0.62,0.6
0.77,0.73,0.72,0.61,0.6,0.6
0.69,0.68,0.67,0.62,0.61,0.59
0.74,0.68,0.64,0.63,0.62,0.58
0.73,0.72,0.7,0.65,0.63,0.6
0.76,0.73,0.72,0.72,0.69,0.63
0.78,0.77,0.77,0.75,0.64,0.61
0.78,0.76,0.76,0.76,0.74,0.66
0.79,0.78,0.76,0.74,0.74,0.68
0.73,0.72,0.72,0.71,0.71,0.7
0.78,0.73,0.72,0.7,0.66,0.65
0.79,0.79,0.73,0.71,0.71,0.67
0.8,0.76,0.75,0.74,0.73,0.7
0.83,0.75,0.73,0.72,0.7,0.66
0.82,0.8,0.75,0.75,0.72,0.66
0.85,0.77,0.74,0.74,0.71,0.66
0.83,0.76,0.73,0.71,0.67,0.64
0.82,0.76,0.71,0.7,0.68,0.62
0.81,0.71,0.71,0.68,0.63,0.59
0.82,0.74,0.71,0.66,0.58,0.57
0.82,0.79,0.73,0.7,0.62,0.58
0.79,0.78,0.73,0.72,0.65,0.62
0.79,0.76,0.73,0.72,0.65,0.56
0.79,0.77,0.76,0.74,0.62,0.58
0.79,0.74,0.74,0.71,0.7,0.6
0.83,0.74,0.73,0.72,0.61,0.61
0.8,0.75,0.74,0.73,0.62,0.6
0.79,0.77,0.76,0.72,0.66,0.66
0.78,0.76,0.75,0.7,0.7,0.68
0.79,0.76,0.72,0.71,0.62,0.58
0.78,0.77,0.74,0.73,0.64,0.62
0.79,0.77,0.76,0.69,0.68,0.65
0.78,0.76,0.72,0.72,0.69,0.63
0.79,0.79,0.72,0.67,0.65,0.64
0.81,0.8,0.72,0.67,0.61,0.59
0.79,0.76,0.76,0.66,0.62,0.62
0.79,0.75,0.67,0.61,0.59,0.58
0.79,0.75,0.65,0.65,0.62,0.58
0.81,0.75,0.69,0.64,0.63,0.63
0.78,0.74,0.7,0.66,0.64,0.61
0.78,0.75,0.73,0.69,0.65,0.63
0.79,0.71,0.7,0.62,0.61,0.58
