0.84,0.78,0.78,0.74,0.68,0.51
0.84,0.79,0.75,0.74,0.69,0.54
0.82,0.81,0.8,0.8,0.7,0.54
0.84,0.83,0.82,0.79,0.69,0.52
0.85,0.84,0.78,0.77,0.68,0.52
0.84,0.83,0.8,0.71,0.68,0.48
0.85,0.85,0.8,0.71,0.69,0.48
0.88,0.86,0.78,0.71,0.59,0.51
0.86,0.85,0.76,0.7,0.63,0.58
0.87,0.8,0.78,0.73,0.7,0.56
0.88,0.85,0.84,0.78,0.7,0.65
0.88,0.82,0.81,0.74,0.7,0.64
0.85,0.77,0.77,0.7,0.66,0.64
0.85,0.79,0.74,0.71,0.71,0.67
0.86,0.77,0.72,0.69,0.58,0.54
0.86,0.76,0.71,0.68,0.6,0.52
0.85,0.8,0.74,0.71,0.63,0.49
0.85,0.84,0.74,0.71,0.71,0.44
0.84,0.76,0.75,0.73,0.71,0.41
0.83,0.75,0.75,0.71,0.7,0.43
0.84,0.76,0.72,0.71,0.7,0.44
0.84,0.82,0.77,0.77,0.7,0.49
0.82,0.8,0.8,0.76,0.68,0.53
0.86,0.82,0.8,0.74,0.67,0.53
0.84,0.82,0.77,0.73,0.67,0.54
0.81,0.8,0.77,0.72,0.67,0.53
0.86,0.83,0.82,0.65,0.63,0.49
0.8,0.79,0.73,0.72,0.65,0.53
0.8,0.8,0.75,0.74,0.66,0.52
0.81,0.77,0.74,0.71,0.67,0.53
0.85,0.79,0.71,0.7,0.64,0.53
0.87,0.84,0.81,0.71,0.63,0.63
0.86,0.79,0.69,0.69,0.64,0.61
0.83,0.82,0.8,0.71,0.69,0.64
0.81,0.71,0.71,0.69,0.63,0.62
0.78,0.77,0.76,0.63,0.63,0.62
0.83,0.82,0.77,0.77,0.6,0.59
0.86,0.84,0.84,0.78,0.68,0.61
0.87,0.86,0.84,0.61,0.6,0.52
0.86,0.84,0.82,0.73,0.59,0.48
0.85,0.83,0.82,0.65,0.6,0.58
0.84,0.82,0.82,0.6,0.6,0.51
0.87,0.87,0.85,0.73,0.62,0.6
0.88,0.86,0.85,0.76,0.66,0.59
0.89,0.85,0.84,0.62,0.57,0.57
0.87,0.83,0.76,0.61,0.56,0.53
0.86,0.84,0.83,0.71,0.56,0.52
0.86,0.83,0.82,0.54,0.54,0.5
0.85,0.85,0.84,0.63,0.56,0.54
0.87,0.85,0.85,0.75,0.54,0.53
0.85,0.85,0.82,0.7,0.57,0.5
0.85,0.8,0.77,0.75,0.54,0.51
0.81,0.77,0.73,0.66,0.59,0.5
0.85,0.8,0.75,0.68,0.49,0.49
0.86,0.83,0.76,0.61,0.49,0.47
0.86,0.77,0.73,0.68,0.57,0.52
0.84,0.79,0.74,0.67,0.58,0.56
0.79,0.79,0.67,0.51,0.5,0.4
0.83,0.82,0.75,0.75,0.52,0.52
0.85,0.8,0.75,0.71,0.52,0.52
0.81,0.8,0.8,0.66,0.58,0.56
0.82,0.82,0.8,0.7,0.59,0.56
0.84,0.82,0.75,0.74,0.59,0.48
0.83,0.79,0.79,0.75,0.59,0.56
0.83,0.82,0.78,0.78,0.67,0.6
0.83,0.82,0.81,0.79,0.76,0.64
0.83,0.81,0.8,0.75,0.73,0.61
0.82,0.81,0.78,0.78,0.77,0.66
0.83,0.82,0.79,0.78,0.77,0.61
0.84,0.8,0.78,0.74,0.67,0.63
0.87,0.79,0.79,0.76,0.64,0.58
0.83,0.82,0.78,0.77,0.63,0.61
0.79,0.77,0.75,0.63,0.63,0.56
0.74,0.72,0.71,0.66,0.66,0.64
0.76,0.72,0.7,0.66,0.64,0.57
0.82,0.78,0.76,0.73,0.68,0.65
0.79,0.76,0.74,0.74,0.65,0.65
0.79,0.74,0.73,0.71,0.67,0.65
0.87,0.82,0.74,0.72,0.64,0.63
0.85,0.81,0.7,0.67,0.65,0.54
0.83,0.81,0.76,0.73,0.63,0.5
0.87,0.84,0.84,0.66,0.61,0.56
0.85,0.84,0.79,0.67,0.6,0.58
0.86,0.85,0.8,0.75,0.73,0.56
0.84,0.81,0.8,0.77,0.7,0.56
0.83,0.81,0.75,0.7,0.69,0.56
0.84,0.77,0.71,0.68,0.6,0.58
0.81,0.77,0.74,0.7,0.67,0.62
0.81,0.8,0.77,0.75,0.69,0.61
0.87,0.78,0.76,0.73,0.62,0.6
0.82,0.81,0.78,0.65,0.58,0.52
0.83,0.81,0.72,0.68,0.62,0.48
0.82,0.76,0.71,0.7,0.67,0.48
0.82,0.82,0.75,0.74,0.67,0.46
0.81,0.75,0.73,0.73,0.59,0.45
0.8,0.79,0.78,0.73,0.52,0.43
0.8,0.78,0.76,0.76,0.47,0.41
0.81,0.79,0.76,0.75,0.47,0.37
0.86,0.77,0.76,0.76,0.45,0.42
0.83,0.76,0.73,0.72,0.35,0.34
0.81,0.73,0.7,0.69,0.45,0.35
0.8,0.75,0.74,0.69,0.54,0.48
0.81,0.79,0.74,0.72,0.53,0.51
