0.75,0.64,0.64,0.56,0.56,0.55
0.78,0.56,0.56,0.55,0.54,0.53
0.76,0.63,0.62,0.56,0.51,0.5
0.75,0.69,0.62,0.61,0.59,0.51
0.7,0.7,0.64,0.53,0.52,0.47
0.68,0.65,0.6,0.56,0.55,0.5
0.68,0.67,0.64,0.59,0.56,0.51
0.7,0.66,0.62,0.61,0.6,0.43
0.67,0.65,0.61,0.6,0.56,0.5
0.68,0.63,0.63,0.59,0.55,0.55
0.69,0.64,0.62,0.62,0.56,0.55
0.62,0.6,0.6,0.59,0.55,0.5
0.62,0.61,0.59,0.54,0.51,0.47
0.58,0.56,0.54,0.52,0.45,0.41
0.66,0.62,0.61,0.52,0.51,0.5
0.68,0.58,0.58,0.48,0.46,0.36
0.68,0.62,0.61,0.53,0.5,0.5
0.73,0.68,0.65,0.56,0.56,0.49
0.69,0.64,0.61,0.54,0.52,0.48
0.68,0.63,0.52,0.5,0.48,0.46
0.7,0.67,0.51,0.51,0.44,0.44
0.72,0.62,0.54,0.54,0.54,0.54
0.67,0.66,0.63,0.62,0.61,0.55
0.61,0.6,0.6,0.59,0.58,0.56
0.55,0.55,0.52,0.51,0.49,0.48
0.6,0.51,0.49,0.49,0.47,0.44
0.66,0.56,0.5,0.49,0.44,0.4
0.61,0.59,0.52,0.47,0.44,0.39
0.67,0.55,0.53,0.47,0.44,0.43
0.68,0.56,0.54,0.54,0.49,0.38
0.69,0.67,0.6,0.51,0.45,0.41
0.65,0.65,0.59,0.54,0.46,0.45
0.64,0.61,0.53,0.51,0.51,0.4
0.69,0.62,0.59,0.43,0.41,0.35
0.67,0.66,0.61,0.44,0.36,0.35
0.63,0.59,0.57,0.5,0.42,0.4
0.66,0.55,0.55,0.49,0.45,0.45
0.61,0.6,0.52,0.51,0.49,0.49
0.61,0.55,0.53,0.46,0.45,0.44
0.54,0.54,0.53,0.46,0.45,0.43
0.57,0.53,0.47,0.45,0.44,0.35
0.57,0.54,0.43,0.42,0.4,0.32
0.52,0.45,0.41,0.33,0.31,0.31
0.5,0.47,0.37,0.33,0.27,0.26
0.49,0.46,0.43,0.38,0.38,0.37
0.44,0.43,0.43,0.42,0.33,0.32
0.43,0.42,0.39,0.39,0.38,0.33
0.54,0.44,0.39,0.39,0.31,0.29
0.53,0.48,0.35,0.33,0.29,0.29
0.65,0.44,0.42,0.36,0.34,0.34
0.62,0.43,0.38,0.38,0.37,0.36
0.58,0.35,0.35,0.33,0.33,0.29
0.51,0.5,0.41,0.38,0.36,0.35
0.57,0.47,0.44,0.42,0.4,0.37
0.55,0.53,0.53,0.49,0.38,0.33
0.56,0.53,0.53,0.44,0.44,0.4
0.58,0.55,0.54,0.51,0.48,0.4
0.65,0.61,0.59,0.59,0.49,0.46
0.61,0.61,0.56,0.5,0.41,0.39
0.61,0.58,0.57,0.57,0.57,0.39
0.69,0.57,0.57,0.57,0.56,0.34
0.61,0.55,0.54,0.47,0.45,0.39
0.6,0.6,0.46,0.45,0.44,0.43
0.7,0.66,0.61,0.54,0.49,0.48
0.76,0.66,0.62,0.58,0.55,0.52
0.72,0.61,0.6,0.55,0.51,0.46
0.71,0.56,0.55,0.54,0.48,0.47
0.69,0.66,0.56,0.47,0.43,0.42
0.6,0.58,0.52,0.45,0.4,0.4
0.67,0.56,0.53,0.46,0.42,0.42
0.64,0.49,0.48,0.48,0.47,0.47
0.67,0.56,0.52,0.52,0.49,0.47
0.66,0.55,0.54,0.49,0.44,0.42
0.66,0.54,0.51,0.5,0.48,0.44
0.69,0.58,0.51,0.5,0.42,0.41
0.73,0.55,0.53,0.46,0.44,0.41
0.71,0.52,0.5,0.49,0.43,0.41
0.75,0.54,0.52,0.51,0.46,0.45
