0.81,0.66,0.64,0.57,0.57,0.55
0.8,0.71,0.64,0.61,0.57,0.55
0.75,0.72,0.68,0.59,0.55,0.54
0.71,0.69,0.66,0.61,0.6,0.51
0.71,0.64,0.6,0.6,0.58,0.52
0.7,0.65,0.58,0.56,0.56,0.54
0.66,0.61,0.55,0.54,0.5,0.46
0.64,0.62,0.61,0.59,0.59,0.5
0.65,0.65,0.64,0.62,0.59,0.55
0.64,0.61,0.61,0.6,0.59,0.59
0.63,0.61,0.58,0.54,0.52,0.5
0.69,0.63,0.61,0.6,0.51,0.5
0.69,0.62,0.58,0.56,0.54,0.53
0.66,0.65,0.63,0.58,0.58,0.56
0.66,0.65,0.62,0.62,0.61,0.54
0.69,0.67,0.65,0.65,0.64,0.58
0.74,0.67,0.64,0.64,0.59,0.53
0.68,0.68,0.63,0.59,0.57,0.52
0.67,0.64,0.59,0.56,0.55,0.52
0.72,0.64,0.57,0.54,0.5,0.46
0.71,0.67,0.58,0.58,0.53,0.47
0.69,0.68,0.63,0.57,0.51,0.47
0.64,0.61,0.56,0.52,0.51,0.48
0.62,0.62,0.6,0.59,0.57,0.53
0.59,0.58,0.57,0.55,0.53,0.52
0.63,0.61,0.58,0.58,0.53,0.52
0.63,0.63,0.6,0.59,0.53,0.53
0.65,0.65,0.62,0.61,0.54,0.48
0.7,0.65,0.58,0.56,0.52,0.51
0.69,0.65,0.57,0.53,0.48,0.44
0.72,0.58,0.57,0.56,0.55,0.49
0.64,0.63,0.61,0.58,0.53,0.37
0.6,0.6,0.57,0.52,0.48,0.39
0.61,0.6,0.57,0.57,0.45,0.45
0.62,0.58,0.58,0.57,0.49,0.36
0.64,0.63,0.61,0.6,0.47,0.35
0.68,0.64,0.61,0.59,0.45,0.35
0.59,0.59,0.56,0.53,0.46,0.39
0.58,0.55,0.54,0.5,0.48,0.41
0.56,0.56,0.53,0.5,0.45,0.4
0.54,0.52,0.51,0.48,0.47,0.42
0.52,0.48,0.47,0.45,0.44,0.42
0.49,0.48,0.44,0.41,0.4,0.35
0.48,0.48,0.48,0.42,0.33,0.28
0.49,0.49,0.48,0.4,0.36,0.32
0.48,0.47,0.42,0.37,0.33,0.29
0.44,0.44,0.42,0.4,0.35,0.35
0.46,0.45,0.45,0.44,0.39,0.38
0.52,0.47,0.46,0.43,0.43,0.42
0.54,0.52,0.52,0.48,0.47,0.44
0.58,0.52,0.52,0.52,0.46,0.4
0.59,0.54,0.48,0.46,0.4,0.39
0.6,0.58,0.51,0.45,0.42,0.37
0.61,0.61,0.49,0.47,0.44,0.43
0.66,0.64,0.55,0.48,0.48,0.43
0.65,0.59,0.57,0.49,0.46,0.45
0.66,0.58,0.54,0.51,0.5,0.47
0.76,0.6,0.6,0.56,0.5,0.48
0.79,0.66,0.49,0.49,0.47,0.4
0.74,0.68,0.58,0.53,0.53,0.43
0.69,0.67,0.66,0.52,0.52,0.48
0.59,0.57,0.55,0.41,0.37,0.35
0.82,0.64,0.54,0.48,0.45,0.44
0.72,0.67,0.56,0.54,0.51,0.47
0.76,0.72,0.54,0.53,0.51,0.5
0.72,0.69,0.54,0.54,0.51,0.5
0.72,0.62,0.57,0.5,0.49,0.49
0.66,0.58,0.56,0.56,0.54,0.49
0.63,0.62,0.61,0.57,0.56,0.53
0.64,0.63,0.62,0.58,0.58,0.56
0.68,0.61,0.61,0.59,0.57,0.53
0.69,0.6,0.6,0.59,0.56,0.48
0.67,0.63,0.62,0.62,0.57,0.57
0.63,0.63,0.62,0.61,0.55,0.52
0.61,0.61,0.58,0.54,0.52,0.51
0.64,0.59,0.59,0.58,0.56,0.51
0.75,0.61,0.57,0.55,0.53,0.5
0.79,0.64,0.59,0.54,0.5,0.5
0.8,0.64,0.62,0.6,0.58,0.55
0.81,0.62,0.61,0.56,0.52,0.51
0.77,0.61,0.57,0.55,0.52,0.47
0.74,0.64,0.54,0.54,0.47,0.45
0.77,0.63,0.61,0.59,0.58,0.49
0.77,0.64,0.61,0.56,0.55,0.51
0.76,0.7,0.62,0.59,0.53,0.52
0.75,0.74,0.64,0.61,0.54,0.52
0.75,0.73,0.71,0.56,0.53,0.49
0.75,0.74,0.67,0.53,0.53,0.5
0.73,0.72,0.56,0.53,0.52,0.51
0.75,0.71,0.59,0.5,0.43,0.41
0.77,0.71,0.56,0.47,0.44,0.38
0.74,0.63,0.61,0.47,0.46,0.36
0.7,0.7,0.58,0.58,0.51,0.5
0.69,0.67,0.64,0.6,0.51,0.41
0.68,0.66,0.6,0.6,0.41,0.4
0.68,0.65,0.53,0.5,0.44,0.33
0.75,0.63,0.61,0.6,0.56,0.4
0.74,0.65,0.62,0.48,0.48,0.47
0.75,0.74,0.64,0.62,0.54,0.5
0.77,0.74,0.56,0.51,0.49,0.49
0.8,0.73,0.58,0.51,0.5,0.49
0.79,0.73,0.58,0.49,0.43,0.43
0.8,0.76,0.7,0.53,0.47,0.47
0.81,0.72,0.66,0.54,0.51,0.45
0.75,0.69,0.68,0.55,0.5,0.43
0.71,0.63,0.58,0.54,0.48,0.34
0.68,0.61,0.58,0.49,0.43,0.36
0.69,0.65,0.63,0.42,0.41,0.34
0.77,0.64,0.64,0.46,0.4,0.33
0.8,0.7,0.66,0.55,0.52,0.38
0.78,0.69,0.67,0.55,0.45,0.45
0.76,0.71,0.71,0.56,0.54,0.52
0.74,0.72,0.7,0.53,0.48,0.47
0.79,0.75,0.53,0.52,0.52,0.46
0.77,0.75,0.62,0.53,0.51,0.47
0.73,0.72,0.67,0.56,0.56,0.54
0.68,0.68,0.66,0.62,0.55,0.54
0.68,0.66,0.64,0.64,0.51,0.47
0.8,0.66,0.65,0.65,0.48,0.47
0.72,0.65,0.62,0.56,0.54,0.48
0.76,0.69,0.68,0.59,0.57,0.5
0.74,0.72,0.7,0.69,0.63,0.56
0.79,0.73,0.7,0.68,0.67,0.6
0.81,0.73,0.73,0.67,0.58,0.56
0.7,0.68,0.65,0.57,0.54,0.52
0.7,0.67,0.62,0.57,0.53,0.53
0.81,0.71,0.61,0.6,0.52,0.45
0.74,0.71,0.64,0.59,0.57,0.49
0.75,0.68,0.66,0.6,0.59,0.56
0.72,0.71,0.64,0.64,0.59,0.59
0.76,0.71,0.69,0.66,0.59,0.58
0.72,0.7,0.65,0.64,0.57,0.55
0.75,0.7,0.67,0.62,0.61,0.58
0.79,0.71,0.69,0.62,0.61,0.58
0.79,0.72,0.68,0.67,0.64,0.62
0.74,0.73,0.67,0.66,0.63,0.55
0.71,0.71,0.7,0.67,0.65,0.59
0.73,0.73,0.68,0.67,0.67,0.58
0.77,0.71,0.66,0.65,0.64,0.63
0.79,0.74,0.71,0.69,0.65,0.62
0.77,0.74,0.71,0.68,0.64,0.61
0.75,0.65,0.63,0.6,0.59,0.59
0.74,0.67,0.64,0.62,0.61,0.61
0.8,0.69,0.65,0.65,0.62,0.6
0.78,0.72,0.68,0.68,0.63,0.62
0.8,0.69,0.68,0.66,0.63,0.61
0.77,0.69,0.66,0.64,0.57,0.55
0.79,0.7,0.68,0.67,0.57,0.57
0.75,0.65,0.65,0.62,0.6,0.58
0.75,0.6,0.6,0.57,0.56,0.56
0.72,0.67,0.66,0.55,0.52,0.48
0.69,0.68,0.68,0.63,0.55,0.53
0.73,0.71,0.69,0.69,0.58,0.57
0.72,0.71,0.69,0.67,0.63,0.61
0.72,0.72,0.71,0.64,0.64,0.61
0.75,0.71,0.71,0.65,0.64,0.62
0.71,0.68,0.67,0.64,0.61,0.61
0.77,0.69,0.68,0.65,0.64,0.61
0.77,0.69,0.68,0.67,0.6,0.56
0.72,0.7,0.69,0.69,0.64,0.6
0.73,0.71,0.67,0.67,0.61,0.6
0.7,0.7,0.68,0.67,0.65,0.63
0.71,0.69,0.67,0.65,0.63,0.46
0.71,0.71,0.68,0.67,0.63,0.45
0.77,0.72,0.69,0.66,0.62,0.43
0.71,0.66,0.66,0.65,0.64,0.41
0.75,0.72,0.63,0.62,0.6,0.49
0.69,0.66,0.64,0.62,0.58,0.45
0.72,0.7,0.68,0.67,0.64,0.57
0.73,0.69,0.68,0.66,0.64,0.58
0.69,0.68,0.67,0.65,0.63,0.58
0.75,0.7,0.65,0.64,0.63,0.53
0.71,0.68,0.66,0.6,0.57,0.47
0.72,0.69,0.55,0.51,0.49,0.43
0.73,0.67,0.66,0.65,0.53,0.49
0.71,0.69,0.68,0.65,0.54,0.52
0.75,0.69,0.67,0.62,0.57,0.56
0.76,0.72,0.67,0.65,0.64,0.6
0.8,0.72,0.69,0.65,0.64,0.61
0.72,0.69,0.66,0.64,0.62,0.59
0.71,0.69,0.67,0.65,0.63,0.63
0.72,0.71,0.71,0.7,0.66,0.65
0.73,0.71,0.69,0.68,0.66,0.64
0.78,0.72,0.71,0.62,0.61,0.6
0.78,0.74,0.66,0.64,0.62,0.58
0.69,0.69,0.66,0.65,0.6,0.58
0.73,0.64,0.63,0.62,0.61,0.59
0.73,0.65,0.62,0.61,0.55,0.54
0.7,0.69,0.67,0.6,0.57,0.55
0.69,0.68,0.62,0.6,0.59,0.55
0.71,0.7,0.59,0.58,0.54,0.48
0.75,0.68,0.66,0.6,0.48,0.46
0.78,0.59,0.55,0.55,0.49,0.45
0.75,0.64,0.6,0.57,0.55,0.52
0.75,0.72,0.63,0.59,0.55,0.49
0.76,0.72,0.58,0.51,0.51,0.43
0.69,0.62,0.55,0.52,0.42,0.39
0.72,0.66,0.62,0.59,0.52,0.51
0.7,0.64,0.63,0.57,0.57,0.42
0.67,0.66,0.58,0.56,0.45,0.43
0.7,0.65,0.64,0.59,0.5,0.47
0.77,0.72,0.7,0.5,0.45,0.41
0.75,0.7,0.6,0.55,0.4,0.35
0.78,0.64,0.58,0.56,0.37,0.36
0.71,0.7,0.59,0.44,0.41,0.41
0.78,0.69,0.65,0.54,0.53,0.46
0.74,0.67,0.61,0.53,0.4,0.39
0.7,0.66,0.63,0.53,0.49,0.48
0.71,0.66,0.65,0.61,0.46,0.41
0.74,0.59,0.57,0.47,0.43,0.38
0.78,0.57,0.54,0.51,0.44,0.43
0.77,0.6,0.58,0.57,0.53,0.38
0.84,0.66,0.61,0.59,0.32,0.28
0.76,0.67,0.66,0.63,0.41,0.39
0.73,0.67,0.65,0.62,0.42,0.42
0.72,0.64,0.59,0.58,0.56,0.54
0.63,0.62,0.61,0.58,0.56,0.49
0.68,0.63,0.62,0.61,0.47,0.45
0.7,0.68,0.63,0.57,0.5,0.47
0.69,0.65,0.62,0.61,0.54,0.52
0.76,0.69,0.67,0.66,0.65,0.5
0.71,0.68,0.66,0.61,0.57,0.51
0.72,0.67,0.64,0.62,0.61,0.57
0.68,0.67,0.66,0.57,0.57,0.51
0.68,0.63,0.59,0.56,0.55,0.53
0.73,0.65,0.64,0.62,0.56,0.56
0.66,0.65,0.63,0.62,0.58,0.56
0.72,0.64,0.64,0.57,0.56,0.51
0.75,0.68,0.67,0.5,0.47,0.46
0.76,0.67,0.67,0.66,0.56,0.54
0.68,0.65,0.63,0.62,0.61,0.57
0.71,0.71,0.6,0.58,0.58,0.53
0.66,0.63,0.62,0.58,0.5,0.48
0.69,0.66,0.64,0.61,0.58,0.58
0.65,0.62,0.61,0.6,0.6,0.59
0.66,0.65,0.65,0.61,0.59,0.58
0.73,0.71,0.68,0.58,0.56,0.54
0.72,0.71,0.68,0.58,0.57,0.55
0.71,0.7,0.67,0.63,0.57,0.57
0.79,0.68,0.65,0.6,0.59,0.56
0.68,0.67,0.6,0.58,0.58,0.53
0.64,0.62,0.61,0.57,0.56,0.55
0.65,0.62,0.61,0.57,0.53,0.52
0.66,0.64,0.58,0.58,0.58,0.56
0.64,0.6,0.6,0.57,0.55,0.53
0.64,0.62,0.58,0.56,0.52,0.43
0.75,0.69,0.67,0.61,0.57,0.53
0.72,0.71,0.64,0.64,0.6,0.59
0.79,0.67,0.64,0.63,0.61,0.59
0.7,0.68,0.66,0.65,0.63,0.63
0.71,0.67,0.66,0.65,0.6,0.49
0.72,0.61,0.58,0.57,0.54,0.5
0.71,0.61,0.55,0.51,0.51,0.5
0.69,0.64,0.63,0.61,0.6,0.53
0.68,0.67,0.64,0.63,0.6,0.58
0.71,0.69,0.63,0.61,0.61,0.56
0.74,0.73,0.7,0.67,0.65,0.61
0.72,0.67,0.67,0.66,0.65,0.63
0.73,0.71,0.64,0.63,0.58,0.56
0.77,0.67,0.63,0.6,0.6,0.59
0.72,0.72,0.64,0.62,0.6,0.59
0.71,0.71,0.66,0.58,0.56,0.54
0.68,0.65,0.64,0.62,0.61,0.59
0.66,0.63,0.56,0.53,0.51,0.46
0.65,0.64,0.54,0.51,0.46,0.45
0.71,0.61,0.57,0.5,0.45,0.41
0.67,0.63,0.62,0.59,0.48,0.48
0.71,0.63,0.59,0.58,0.55,0.54
0.61,0.61,0.6,0.54,0.52,0.51
0.64,0.64,0.64,0.63,0.59,0.57
0.63,0.62,0.62,0.57,0.56,0.52
0.6,0.58,0.55,0.55,0.54,0.54
0.69,0.66,0.64,0.59,0.56,0.5
0.7,0.68,0.61,0.59,0.54,0.53
0.63,0.61,0.56,0.56,0.53,0.46
0.67,0.6,0.59,0.58,0.44,0.43
0.61,0.6,0.59,0.57,0.53,0.44
0.64,0.61,0.55,0.5,0.5,0.49
0.76,0.7,0.65,0.64,0.6,0.58
0.74,0.68,0.68,0.68,0.66,0.6
0.73,0.64,0.62,0.59,0.56,0.53
0.65,0.59,0.58,0.55,0.46,0.42
0.68,0.63,0.58,0.58,0.54,0.52
0.68,0.67,0.59,0.59,0.54,0.54
0.69,0.64,0.6,0.59,0.59,0.53
0.68,0.63,0.63,0.61,0.61,0.58
0.66,0.62,0.59,0.56,0.46,0.45
0.63,0.63,0.56,0.54,0.4,0.39
0.69,0.64,0.63,0.57,0.55,0.5
0.72,0.67,0.63,0.61,0.53,0.52
0.73,0.63,0.61,0.6,0.59,0.52
0.76,0.66,0.65,0.59,0.56,0.54
0.67,0.66,0.64,0.62,0.55,0.48
0.72,0.64,0.6,0.58,0.54,0.49
0.76,0.61,0.61,0.58,0.5,0.43
0.75,0.69,0.61,0.58,0.49,0.46
